"m"	"Vm"
14240	1
14241	1
14242	1
14244	2
14245	1
14249	3
14250	2
14251	1
14255	1
14256	1
14257	1
14258	2
14260	1
14262	1
14264	1
14266	2
14269	1
14270	2
14276	3
14280	2
14282	1
14289	1
14291	1
14295	2
14300	1
14302	1
14303	1
14304	1
14310	2
14311	3
14313	3
14315	1
14320	2
14321	1
14323	1
14324	1
14325	1
14327	1
14329	1
14330	2
14331	1
14334	1
14336	1
14343	2
14347	1
14348	1
14350	1
14352	1
14353	1
14354	1
14356	2
14358	2
14363	1
14367	2
14368	1
14369	1
14374	2
14375	2
14385	1
14387	1
14388	2
14391	1
14395	1
14397	1
14402	1
14403	1
14404	3
14405	1
14407	1
14408	1
14409	3
14410	1
14412	1
14414	2
14415	1
14418	1
14420	1
14422	1
14424	1
14425	1
14426	1
14431	4
14433	1
14435	3
14436	1
14440	1
14441	1
14442	1
14445	1
14446	2
14447	1
14448	1
14449	2
14450	1
14455	2
14456	1
14458	1
14460	1
14461	3
14466	1
14467	1
14468	2
14473	1
14475	2
14477	2
14478	1
14479	1
14481	1
14483	1
14484	2
14485	1
14486	1
14492	3
14498	3
14500	1
14502	1
14503	1
14506	2
14510	1
14514	1
14516	1
14517	1
14520	1
14523	2
14524	1
14529	1
14530	1
14531	2
14533	1
14535	1
14537	1
14540	1
14541	1
14543	1
14544	1
14545	2
14548	1
14551	1
14553	2
14554	1
14555	1
14556	2
14557	2
14560	2
14561	1
14563	1
14564	2
14568	1
14569	2
14570	3
14571	1
14574	2
14576	2
14577	1
14579	2
14580	1
14582	2
14586	2
14589	1
14591	1
14595	1
14596	2
14599	1
14602	1
14603	1
14608	1
14610	3
14614	1
14615	2
14619	1
14623	1
14624	1
14626	1
14634	1
14635	1
14642	1
14644	1
14652	1
14654	1
14658	2
14659	1
14663	1
14665	1
14666	2
14667	1
14668	1
14673	2
14674	1
14677	1
14679	1
14681	2
14682	1
14686	1
14688	1
14692	1
14693	1
14696	1
14697	2
14702	1
14704	1
14705	1
14706	3
14710	2
14711	1
14714	1
14716	2
14717	3
14720	2
14721	1
14722	2
14725	2
14729	1
14730	1
14738	1
14740	1
14742	2
14743	1
14745	2
14747	1
14749	2
14750	1
14751	2
14753	1
14757	2
14763	1
14771	1
14773	1
14774	1
14776	1
14779	1
14781	1
14783	1
14784	1
14785	1
14788	1
14793	3
14794	1
14796	1
14797	1
14798	1
14799	1
14800	1
14801	1
14805	2
14806	2
14813	2
14815	1
14824	1
14827	1
14828	1
14829	3
14830	1
14831	2
14833	1
14835	1
14840	1
14842	2
14843	1
14844	1
14846	1
14853	4
14854	3
14856	1
14857	1
14858	1
14859	1
14860	1
14861	1
14863	1
14864	1
14865	1
14868	2
14869	1
14870	2
14873	1
14874	1
14875	1
14878	1
14883	1
14884	1
14885	2
14887	3
14890	1
14891	1
14892	1
14896	1
14898	1
14899	3
14906	2
14907	1
14913	1
14916	2
14920	1
14922	1
14923	2
14924	2
14925	1
14927	2
14930	2
14931	1
14932	1
14933	1
14945	1
14946	1
14948	1
14951	1
14952	1
14953	1
14955	1
14956	3
14958	1
14959	1
14960	1
14961	1
14968	1
14976	1
14978	1
14980	1
14983	1
14986	3
14988	2
14990	2
14991	1
14992	1
14993	1
14994	1
14996	1
15002	1
15005	1
15007	1
15008	1
15012	1
15016	1
15018	2
15019	2
15020	1
15021	1
15022	1
15023	2
15024	1
15025	1
15026	1
15028	1
15029	1
15033	1
15040	1
15042	1
15046	1
15049	2
15055	1
15056	1
15059	1
15062	1
15063	1
15065	1
15067	2
15070	1
15074	1
15080	1
15081	1
15082	1
15084	1
15085	1
15086	1
15088	1
15092	1
15093	1
15096	1
15098	1
15099	1
15100	2
15104	1
15105	1
15108	2
15110	1
15121	1
15124	1
15125	2
15133	1
15136	1
15140	1
15143	1
15144	1
15145	2
15153	1
15154	1
15157	1
15158	1
15159	1
15160	1
15161	1
15164	1
15167	1
15168	1
15173	1
15175	2
15183	1
15184	2
15191	3
15193	1
15194	1
15198	2
15199	2
15200	1
15201	1
15203	1
15204	1
15205	1
15206	2
15210	1
15216	1
15218	2
15222	1
15223	1
15225	2
15230	1
15231	2
15238	1
15241	1
15242	1
15243	1
15247	1
15249	1
15250	2
15253	1
15254	1
15255	1
15259	1
15262	1
15268	1
15271	2
15278	1
15279	1
15284	1
15289	1
15290	1
15296	1
15299	1
15302	2
15303	1
15304	1
15318	1
15319	1
15320	1
15325	1
15327	1
15331	1
15332	1
15336	1
15345	2
15347	1
15350	1
15351	1
15353	1
15355	1
15358	1
15360	1
15362	1
15363	2
15366	1
15371	2
15372	1
15373	2
15374	1
15377	1
15379	1
15380	2
15382	1
15383	1
15384	1
15387	1
15388	2
15393	1
15401	1
15403	1
15405	1
15406	1
15408	3
15410	1
15411	1
15414	1
15417	1
15419	1
15423	1
15425	2
15429	1
15431	1
15432	1
15433	1
15434	1
15436	1
15437	2
15438	1
15444	1
15445	2
15450	1
15456	1
15457	1
15458	1
15460	1
15461	1
15464	1
15470	1
15471	2
15473	1
15476	2
15477	1
15478	2
15479	2
15483	2
15487	1
15488	1
15489	1
15497	1
15499	1
15502	1
15507	3
15510	1
15511	1
15512	1
15515	2
15516	1
15517	1
15521	2
15525	1
15531	2
15534	1
15537	1
15539	1
15540	1
15541	1
15542	2
15545	1
15547	2
15548	1
15549	1
15550	3
15553	1
15554	1
15555	1
15556	1
15561	1
15563	1
15564	1
15565	1
15568	1
15571	1
15573	1
15574	1
15577	1
15579	1
15583	1
15585	1
15586	1
15590	1
15593	1
15595	1
15597	2
15600	1
15602	1
15610	1
15611	1
15612	1
15614	1
15616	1
15619	2
15625	2
15629	1
15632	1
15633	1
15634	1
15644	1
15645	2
15648	1
15654	2
15656	1
15659	1
15660	1
15662	1
15667	2
15669	1
15671	2
15674	1
15678	1
15679	1
15680	3
15681	1
15690	1
15691	1
15692	1
15694	2
15696	1
15697	1
15701	1
15702	1
15705	2
15706	1
15708	1
15710	1
15711	1
15714	1
15717	1
15719	1
15720	1
15721	1
15722	2
15724	1
15726	1
15727	1
15730	1
15733	2
15737	1
15739	1
15740	2
15741	1
15743	1
15748	1
15750	2
15754	1
15756	1
15757	1
15761	2
15768	1
15769	1
15770	1
15773	1
15776	1
15777	2
15778	1
15784	1
15785	1
15787	1
15791	1
15795	1
15798	1
15799	1
15800	2
15813	1
15815	1
15820	1
15822	1
15823	1
15826	2
15831	2
15832	1
15835	1
15838	1
15839	1
15844	1
15845	1
15847	1
15848	1
15851	1
15853	1
15858	1
15859	1
15860	1
15861	1
15863	1
15867	1
15869	1
15871	1
15872	1
15875	1
15876	1
15878	1
15879	1
15880	1
15881	1
15883	2
15884	1
15895	3
15896	1
15898	1
15905	1
15913	1
15914	1
15916	1
15924	3
15925	1
15930	1
15933	3
15934	2
15935	1
15937	2
15941	1
15942	1
15944	1
15946	3
15953	1
15958	1
15959	2
15960	2
15961	1
15962	1
15963	1
15965	1
15967	1
15970	2
15971	1
15972	2
15976	3
15977	1
15978	2
15984	2
15985	1
15986	1
15992	2
15998	2
16001	2
16003	1
16006	1
16007	1
16012	1
16013	2
16015	1
16016	1
16018	1
16022	2
16023	1
16028	1
16038	1
16044	1
16049	1
16052	1
16054	1
16057	1
16058	1
16059	1
16065	2
16066	1
16073	1
16083	1
16085	1
16092	1
16093	1
16096	1
16098	2
16099	1
16100	1
16102	1
16103	1
16107	1
16111	1
16113	2
16117	1
16119	1
16121	1
16122	1
16123	1
16129	1
16131	1
16136	1
16137	1
16142	1
16150	1
16153	1
16154	2
16155	1
16158	1
16160	1
16163	1
16167	1
16169	1
16179	1
16182	1
16185	1
16187	1
16190	1
16192	2
16193	1
16197	1
16198	1
16199	2
16202	1
16204	1
16208	1
16216	1
16217	2
16220	1
16223	1
16231	1
16233	1
16237	1
16241	1
16242	1
16245	1
16246	1
16249	1
16250	1
16251	1
16254	1
16257	1
16266	1
16269	1
16270	1
16273	1
16275	1
16276	1
16277	1
16278	1
16285	1
16288	1
16289	1
16294	2
16301	1
16315	3
16317	2
16322	1
16326	1
16328	1
16330	1
16333	1
16335	1
16336	1
16337	1
16338	1
16340	1
16344	2
16346	2
16348	1
16349	1
16353	1
16355	1
16356	1
16360	1
16366	1
16371	1
16378	1
16379	1
16380	1
16382	1
16383	2
16385	1
16388	1
16390	1
16392	1
16393	1
16401	2
16402	1
16405	1
16406	1
16408	1
16409	1
16412	1
16413	1
16417	2
16419	1
16420	1
16421	1
16423	1
16428	1
16436	1
16437	1
16438	2
16449	1
16452	1
16456	2
16461	2
16463	1
16466	2
16467	2
16472	2
16473	1
16474	1
16476	1
16479	1
16480	1
16488	1
16497	1
16498	1
16502	1
16503	1
16505	1
16506	1
16509	1
16510	1
16513	1
16516	1
16517	1
16519	1
16520	1
16522	2
16528	1
16529	1
16530	1
16533	1
16534	2
16537	1
16540	2
16542	1
16545	2
16546	1
16547	1
16549	2
16550	1
16552	1
16560	2
16561	1
16564	1
16566	1
16568	1
16571	2
16574	1
16584	2
16585	1
16586	1
16588	3
16592	1
16593	1
16595	1
16598	2
16601	1
16604	1
16605	1
16607	2
16608	2
16611	2
16613	2
16617	1
16620	2
16621	1
16622	2
16626	1
16628	1
16631	1
16632	1
16634	1
16639	2
16640	4
16642	1
16646	2
16653	2
16655	3
16657	1
16661	1
16664	4
16668	1
16672	2
16687	2
16695	2
16698	4
16699	1
16706	1
16709	1
16710	1
16711	2
16712	1
16719	1
16725	1
16727	1
16728	3
16729	1
16735	1
16742	1
16752	2
16754	1
16755	1
16759	1
16760	1
16761	3
16762	1
16768	1
16771	1
16775	1
16777	1
16781	1
16783	1
16785	1
16788	1
16789	2
16790	1
16792	1
16796	3
16797	1
16799	1
16803	1
16804	1
16806	1
16814	1
16816	1
16819	1
16820	1
16821	1
16822	1
16829	1
16832	1
16839	1
16841	1
16846	1
16850	1
16851	1
16860	1
16861	1
16864	2
16870	1
16871	1
16876	1
16877	1
16879	1
16881	3
16884	1
16885	1
16887	1
16889	1
16891	2
16893	1
16895	1
16903	1
16908	1
16909	1
16910	1
16914	2
16915	1
16918	2
16919	1
16922	1
16929	2
16947	1
16949	1
16950	1
16951	1
16954	1
16957	1
16958	2
16959	1
16962	1
16967	2
16970	1
16974	1
16975	2
16980	2
16981	1
16985	1
16990	3
16991	1
16992	1
16995	1
16996	1
16997	1
16998	1
17000	1
17001	1
17005	1
17013	1
17015	1
17018	1
17022	1
17025	1
17033	1
17037	2
17039	1
17040	2
17044	2
17048	1
17050	1
17053	1
17056	1
17057	1
17059	1
17061	1
17062	1
17063	2
17066	2
17070	1
17075	1
17082	1
17084	1
17087	1
17090	1
17107	1
17110	1
17111	1
17114	1
17115	1
17116	1
17117	1
17119	1
17122	1
17123	1
17127	2
17128	1
17129	1
17130	1
17132	2
17139	1
17140	1
17143	2
17144	1
17149	1
17151	1
17154	2
17155	1
17156	2
17161	2
17165	1
17167	1
17170	2
17173	1
17175	1
17179	1
17181	1
17183	1
17186	1
17188	1
17194	1
17195	1
17196	1
17199	1
17203	2
17206	2
17207	1
17209	1
17210	1
17226	1
17230	1
17231	1
17236	1
17238	1
17239	2
17241	1
17249	1
17257	1
17258	2
17260	1
17263	2
17266	1
17273	1
17278	1
17280	1
17281	1
17283	1
17284	1
17293	1
17300	1
17301	1
17303	1
17304	1
17305	1
17306	1
17309	2
17310	1
17312	1
17320	1
17321	1
17322	1
17324	1
17327	2
17332	1
17333	1
17336	2
17337	1
17340	1
17341	1
17345	2
17346	1
17347	2
17349	1
17353	1
17358	1
17361	1
17363	1
17364	1
17368	2
17370	1
17373	1
17376	1
17378	1
17379	1
17383	1
17387	2
17390	1
17394	1
17397	1
17399	1
17401	1
17405	1
17407	1
17418	1
17421	2
17422	1
17425	1
17429	1
17434	1
17435	1
17436	1
17445	1
17446	1
17447	1
17457	1
17459	1
17460	1
17461	3
17464	1
17465	1
17472	1
17473	1
17477	1
17480	1
17481	1
17483	2
17485	1
17487	1
17491	1
17492	1
17499	1
17501	1
17505	1
17508	2
17511	1
17519	1
17523	1
17526	1
17528	1
17533	1
17545	2
17547	1
17549	1
17550	1
17553	1
17554	2
17560	1
17563	1
17566	1
17574	1
17575	1
17580	1
17585	1
17588	1
17592	1
17593	1
17595	2
17596	2
17597	1
17599	1
17603	1
17604	1
17606	2
17610	2
17611	1
17612	1
17615	1
17617	1
17618	2
17619	1
17620	1
17621	1
17622	1
17629	1
17630	1
17631	1
17633	1
17640	2
17646	1
17649	2
17650	1
17651	1
17653	1
17654	2
17656	1
17657	1
17658	1
17662	1
17670	1
17671	1
17673	1
17677	1
17681	1
17687	1
17694	1
17696	1
17698	1
17704	1
17705	2
17712	1
17713	1
17714	1
17716	2
17723	2
17729	1
17737	1
17738	1
17740	1
17751	1
17753	1
17757	1
17763	2
17778	1
17780	1
17782	1
17784	1
17787	1
17788	1
17793	2
17795	1
17798	1
17802	1
17807	1
17811	1
17817	1
17819	1
17831	1
17837	1
17839	1
17843	1
17849	1
17858	1
17859	1
17869	1
17872	1
17873	1
17875	2
17877	1
17883	1
17889	1
17890	1
17893	1
17894	1
17902	1
17904	1
17908	1
17915	1
17916	1
17917	1
17919	1
17928	1
17933	1
17938	1
17939	1
17946	2
17947	2
17951	1
17956	1
17963	1
17969	1
17974	1
17975	1
17978	3
17980	3
17982	1
17983	1
17985	1
17986	1
17989	1
17990	1
17995	1
17996	1
18002	1
18004	1
18005	1
18009	1
18013	1
18018	2
18022	1
18025	3
18029	2
18034	1
18047	1
18048	1
18050	1
18051	1
18052	1
18054	2
18061	1
18066	2
18079	2
18082	1
18083	1
18084	1
18085	1
18086	1
18090	1
18093	1
18096	1
18098	1
18100	1
18112	1
18120	2
18124	1
18126	1
18127	1
18130	1
18134	1
18135	1
18136	1
18144	1
18155	3
18159	1
18163	1
18169	1
18173	1
18178	1
18180	1
18185	2
18190	1
18202	1
18208	1
18211	1
18216	1
18217	1
18218	1
18222	1
18224	1
18226	1
18230	1
18232	1
18234	1
18239	1
18242	2
18249	1
18255	1
18256	2
18263	1
18281	1
18290	1
18301	1
18303	1
18309	1
18315	1
18316	1
18320	2
18322	1
18323	1
18324	1
18326	2
18328	2
18336	1
18338	1
18339	1
18361	1
18364	1
18366	1
18368	4
18371	1
18373	1
18377	1
18384	1
18389	1
18404	1
18410	1
18413	1
18418	2
18421	1
18424	1
18429	1
18439	1
18441	2
18442	1
18450	1
18454	1
18470	1
18473	1
18475	1
18476	1
18480	1
18481	1
18483	1
18486	1
18498	1
18505	2
18507	1
18512	1
18514	1
18520	1
18530	1
18538	1
18539	1
18545	1
18554	1
18559	2
18563	1
18566	1
18574	1
18578	1
18581	2
18585	1
18588	1
18594	1
18595	1
18602	2
18608	2
18609	1
18610	2
18612	1
18615	1
18625	1
18632	1
18633	1
18634	1
18649	1
18652	1
18655	1
18661	1
18662	1
18665	2
18667	1
18669	1
18670	2
18675	1
18681	1
18683	1
18689	1
18690	1
18694	1
18698	1
18701	1
18703	1
18707	2
18710	1
18711	1
18712	2
18715	1
18717	1
18719	1
18721	1
18722	1
18729	1
18737	1
18739	1
18744	1
18746	1
18747	2
18750	1
18756	1
18757	1
18763	1
18765	1
18766	1
18775	3
18780	1
18787	1
18788	1
18789	1
18790	1
18791	1
18796	1
18804	1
18807	2
18819	1
18829	1
18831	1
18836	1
18852	1
18854	1
18858	1
18868	1
18873	1
18874	1
18878	2
18879	1
18881	1
18884	1
18886	1
18887	1
18888	1
18890	1
18893	1
18894	1
18900	1
18901	1
18902	1
18906	1
18908	1
18914	1
18915	1
18919	1
18921	1
18930	2
18935	1
18936	1
18938	1
18939	1
18957	1
18965	1
18975	1
18986	1
18995	1
18999	1
19000	1
19001	1
19005	1
19007	1
19009	1
19011	2
19012	1
19013	1
19016	1
19017	1
19025	1
19028	1
19030	1
19034	1
19042	2
19043	1
19054	1
19062	1
19063	1
19069	2
19077	1
19082	1
19092	1
19093	1
19096	1
19098	2
19099	1
19101	1
19105	1
19108	1
19110	1
19112	1
19122	1
19130	1
19134	1
19137	1
19138	1
19140	1
19142	1
19149	1
19150	1
19154	1
19162	1
19171	1
19179	1
19183	2
19191	1
19195	1
19200	2
19202	1
19217	1
19218	1
19227	1
19229	1
19232	2
19236	1
19237	1
19242	1
19244	1
19249	1
19253	1
19255	1
19267	1
19275	1
19277	1
19284	1
19287	1
19289	1
19300	1
19315	1
19318	1
19324	1
19330	1
19334	1
19336	2
19342	1
19344	2
19345	1
19352	2
19354	1
19356	1
19376	1
19377	1
19382	1
19395	1
19409	2
19416	1
19419	1
19427	1
19430	1
19439	1
19442	1
19443	1
19444	2
19449	1
19460	1
19468	1
19475	1
19476	2
19480	1
19486	1
19495	2
19498	1
19502	2
19511	2
19517	1
19527	1
19534	2
19538	1
19541	1
19543	1
19544	1
19549	1
19558	1
19560	1
19575	1
19577	1
19584	1
19586	1
19587	1
19588	1
19589	1
19597	1
19601	1
19602	1
19603	2
19611	1
19614	2
19627	1
19629	2
19633	1
19637	1
19642	1
19647	2
19650	1
19651	1
19660	1
19675	1
19676	1
19688	1
19691	1
19695	1
19696	1
19697	1
19708	1
19710	1
19720	1
19729	1
19730	1
19740	1
19741	1
19744	1
19750	1
19751	1
19760	1
19765	1
19772	2
19777	1
19778	1
19780	1
19784	1
19788	2
19805	1
19816	1
19819	1
19823	1
19831	1
19838	1
19843	1
19848	1
19850	1
19854	1
19856	1
19861	1
19868	1
19871	1
19872	1
19874	1
19878	1
19879	1
19886	1
19887	1
19897	3
19899	1
19900	1
19904	1
19905	1
19912	1
19916	1
19923	2
19927	1
19938	1
19945	1
19953	1
19961	1
19962	2
19966	1
19976	1
19979	1
19984	1
19993	1
19994	1
19996	2
20008	1
20011	1
20014	2
20032	1
20033	1
20039	1
20040	1
20043	1
20046	2
20051	1
20052	1
20055	1
20058	1
20065	1
20078	1
20080	2
20086	1
20087	1
20088	1
20091	1
20092	1
20099	1
20115	1
20120	1
20121	1
20136	1
20141	1
20147	1
20171	1
20173	1
20174	1
20175	2
20178	2
20181	1
20187	1
20191	1
20193	1
20200	1
20201	1
20207	2
20208	1
20211	1
20216	1
20217	1
20221	1
20231	1
20232	1
20235	1
20260	1
20268	1
20273	2
20278	1
20283	1
20284	1
20288	1
20295	1
20308	1
20315	1
20320	1
20321	1
20324	1
20325	1
20332	1
20339	1
20345	2
20352	2
20353	1
20355	1
20358	1
20365	1
20366	1
20368	1
20371	1
20373	1
20380	1
20386	1
20391	1
20392	2
20404	1
20415	1
20416	2
20420	1
20422	1
20425	1
20433	1
20435	1
20438	1
20440	1
20442	1
20445	1
20449	1
20450	1
20453	2
20459	1
20460	1
20466	1
20480	1
20495	2
20496	1
20500	1
20503	1
20504	1
20511	1
20512	1
20515	1
20524	1
20529	1
20530	1
20531	1
20554	1
20565	1
20570	1
20572	1
20578	1
20580	1
20588	2
20603	1
20608	1
20611	1
20625	1
20642	1
20653	1
20657	1
20660	1
20666	1
20674	1
20677	1
20680	1
20686	1
20698	1
20702	1
20708	1
20719	1
20723	1
20725	1
20735	1
20736	2
20741	1
20746	1
20756	1
20758	1
20763	2
20768	1
20769	1
20787	1
20795	1
20798	1
20800	1
20801	1
20805	1
20806	1
20809	1
20810	1
20828	1
20836	1
20837	1
20840	1
20847	2
20867	2
20874	1
20877	1
20878	2
20881	1
20889	1
20891	1
20893	1
20894	1
20896	1
20915	1
20916	1
20917	1
20919	1
20920	2
20923	2
20933	2
20941	1
20944	2
20951	2
20952	1
20953	1
20959	1
20988	1
20989	1
21000	1
21001	1
21018	1
21019	1
21020	1
21022	1
21024	2
21034	1
21038	1
21046	1
21063	1
21070	1
21072	1
21075	1
21077	1
21078	1
21080	1
21083	1
21084	1
21086	1
21090	1
21094	1
21100	1
21101	1
21121	1
21124	1
21127	1
21131	1
21138	1
21143	1
21144	1
21150	1
21153	1
21154	1
21155	1
21161	1
21165	2
21167	1
21172	1
21174	1
21176	1
21180	1
21181	1
21192	1
21195	1
21196	1
21199	1
21200	1
21208	1
21212	1
21213	1
21214	1
21215	1
21219	1
21221	1
21225	1
21244	1
21246	1
21247	1
21262	1
21264	1
21265	1
21268	1
21269	1
21274	1
21278	1
21289	1
21292	1
21297	1
21307	1
21311	1
21312	2
21316	2
21320	1
21323	1
21325	1
21331	1
21333	1
21338	1
21339	2
21341	1
21345	1
21363	1
21371	2
21373	1
21387	1
21391	1
21400	2
21410	1
21421	1
21423	1
21439	1
21440	1
21454	1
21460	1
21462	1
21476	1
21479	1
21484	1
21490	1
21496	1
21497	1
21510	1
21517	1
21518	1
21521	1
21523	1
21531	1
21534	1
21547	1
21559	2
21573	1
21574	1
21577	1
21589	1
21603	1
21604	1
21606	1
21610	1
21615	1
21617	1
21623	1
21626	1
21627	1
21641	1
21647	1
21650	1
21653	1
21659	1
21661	2
21669	1
21680	1
21688	1
21695	1
21705	1
21709	1
21714	1
21715	1
21719	1
21723	1
21728	1
21729	1
21730	1
21733	1
21735	1
21737	1
21741	1
21745	1
21747	1
21749	1
21754	2
21757	1
21763	1
21765	1
21775	2
21776	1
21777	1
21778	1
21779	1
21789	1
21794	1
21800	1
21802	1
21803	1
21806	1
21807	1
21812	1
21815	1
21817	1
21830	1
21837	1
21843	1
21855	1
21859	1
21865	2
21873	1
21878	2
21880	1
21886	1
21890	1
21901	1
21906	1
21910	1
21915	1
21918	1
21930	1
21936	1
21938	1
21946	1
21948	1
21950	2
21952	1
21971	1
21974	1
21983	1
21984	1
22003	1
22008	1
22014	1
22025	1
22026	1
22028	1
22032	1
22038	1
22039	1
22042	1
22051	1
22058	1
22064	1
22067	1
22080	1
22083	1
22089	1
22095	1
22098	1
22104	1
22105	1
22107	2
22111	1
22119	1
22124	1
22133	1
22136	1
22138	2
22154	1
22160	1
22162	1
22168	1
22171	1
22172	1
22173	1
22175	1
22176	1
22178	1
22180	1
22183	1
22184	1
22186	1
22191	1
22192	1
22195	1
22199	1
22201	1
22214	1
22220	1
22222	2
22223	1
22228	1
22229	1
22243	1
22245	1
22247	1
22251	1
22252	1
22263	1
22264	1
22265	1
22275	1
22284	1
22293	1
22296	1
22300	1
22308	1
22313	1
22319	1
22320	1
22322	1
22324	1
22326	1
22328	1
22336	1
22347	1
22350	1
22354	1
22368	1
22369	3
22371	1
22380	1
22382	1
22386	1
22392	1
22396	1
22399	1
22404	1
22405	1
22407	1
22415	1
22424	1
22426	1
22442	1
22444	1
22446	1
22457	1
22466	1
22467	1
22468	1
22486	1
22494	1
22516	1
22520	1
22522	1
22533	2
22537	1
22543	1
22545	1
22546	1
22556	1
22560	1
22563	1
22581	1
22588	2
22597	1
22601	1
22602	1
22608	1
22611	1
22618	1
22624	2
22625	1
22627	1
22628	1
22638	1
22640	1
22642	1
22644	1
22655	1
22657	1
22659	1
22670	1
22678	1
22680	1
22687	1
22695	1
22698	1
22706	1
22710	1
22717	1
22732	1
22735	1
22744	1
22746	1
22767	1
22773	1
22775	1
22794	2
22799	1
22807	1
22810	2
22812	1
22819	1
22828	1
22836	1
22839	1
22843	1
22857	1
22868	1
22871	1
22874	1
22876	1
22887	2
22892	1
22896	1
22913	1
22924	1
22929	1
22937	1
22945	1
22946	1
22948	1
22951	1
22954	1
22958	1
22960	1
22966	1
22983	1
22985	1
22998	1
23000	1
23002	1
23003	1
23004	1
23006	2
23009	1
23010	1
23014	1
23027	1
23030	1
23035	1
23038	1
23042	1
23043	1
23044	1
23048	2
23050	2
23062	1
23069	1
23071	1
23075	1
23080	1
23084	1
23097	1
23100	1
23102	1
23106	1
23123	1
23141	1
23145	1
23146	1
23151	1
23154	1
23174	1
23175	1
23176	2
23181	1
23182	1
23193	1
23194	1
23204	1
23217	1
23220	1
23226	1
23233	1
23234	1
23263	1
23266	1
23272	1
23275	1
23277	1
23279	1
23285	1
23286	1
23297	1
23298	1
23307	2
23310	2
23324	1
23325	1
23327	1
23343	1
23346	1
23365	1
23366	2
23383	1
23389	1
23392	1
23395	1
23396	1
23402	1
23421	1
23423	1
23426	1
23429	1
23431	1
23433	1
23443	1
23446	1
23456	1
23458	1
23459	1
23460	1
23462	1
23470	1
23476	1
23477	1
23489	2
23491	2
23497	1
23508	1
23509	1
23534	1
23535	1
23538	1
23542	2
23545	2
23553	1
23559	1
23560	1
23563	1
23568	1
23580	1
23583	1
23585	1
23595	1
23600	2
23612	1
23618	1
23623	1
23626	1
23632	1
23641	1
23643	1
23651	1
23666	1
23673	1
23686	2
23688	1
23696	1
23701	1
23703	2
23707	1
23718	1
23723	1
23735	1
23739	1
23746	1
23756	1
23760	2
23764	1
23767	1
23772	1
23773	1
23783	1
23788	1
23789	1
23796	1
23803	1
23804	1
23809	2
23810	1
23819	1
23834	1
23839	1
23841	1
23846	1
23849	1
23861	1
23874	1
23881	1
23885	1
23891	1
23897	1
23909	1
23919	1
23932	1
23934	1
23936	1
23938	1
23939	1
23954	1
23957	1
23959	1
23964	1
23972	1
23978	1
23982	1
23984	1
23988	2
23999	1
24005	2
24016	1
24023	2
24031	1
24032	1
24035	1
24036	1
24038	1
24043	1
24059	1
24066	1
24068	1
24070	1
24097	1
24107	1
24108	1
24110	1
24138	1
24149	1
24150	1
24158	1
24162	1
24164	1
24167	1
24189	1
24192	1
24195	2
24197	1
24207	1
24211	1
24224	1
24228	1
24248	1
24253	1
24266	1
24270	1
24275	1
24276	1
24277	1
24299	1
24302	1
24312	1
24321	1
24323	1
24324	1
24328	1
24342	1
24356	1
24382	1
24384	1
24386	1
24397	1
24398	1
24408	1
24410	1
24415	1
24440	1
24444	1
24448	1
24450	1
24470	1
24473	1
24476	1
24477	1
24482	1
24494	1
24501	1
24513	1
24529	1
24537	1
24545	1
24547	1
24554	1
24563	2
24565	1
24566	1
24571	1
24577	1
24586	1
24591	1
24593	1
24595	1
24598	1
24610	1
24614	1
24622	1
24624	1
24637	1
24650	1
24651	1
24653	1
24678	1
24679	1
24684	1
24694	1
24714	1
24728	1
24730	1
24739	1
24740	1
24744	2
24777	1
24784	1
24789	1
24790	1
24795	2
24800	1
24805	1
24808	1
24813	1
24846	1
24852	1
24859	1
24860	1
24865	1
24875	1
24886	1
24887	1
24900	1
24902	1
24917	1
24919	1
24926	1
24927	1
24933	1
24937	2
24946	1
24948	1
24990	1
24991	1
24992	1
25000	1
25003	1
25021	1
25032	1
25048	2
25054	1
25065	1
25094	1
25095	1
25101	1
25113	1
25119	1
25132	1
25136	1
25141	1
25142	1
25176	1
25195	1
25215	1
25219	1
25228	1
25233	1
25242	1
25244	1
25245	1
25249	1
25261	1
25266	2
25309	1
25310	1
25315	1
25320	1
25336	1
25340	1
25341	1
25357	1
25358	1
25364	1
25368	1
25374	1
25393	1
25400	1
25401	1
25403	1
25420	1
25438	1
25443	1
25448	1
25466	1
25467	1
25468	1
25481	1
25492	1
25502	1
25503	1
25519	1
25535	1
25543	1
25548	1
25555	1
25572	1
25584	1
25585	1
25587	1
25601	1
25608	1
25614	1
25617	1
25622	1
25628	1
25631	1
25635	1
25645	1
25654	1
25655	1
25662	1
25667	2
25669	1
25675	1
25685	1
25689	1
25730	1
25733	1
25743	1
25746	1
25756	1
25764	1
25777	1
25781	1
25784	1
25793	1
25809	1
25811	1
25819	1
25829	1
25837	1
25843	1
25853	1
25855	1
25856	1
25862	1
25891	1
25895	1
25898	1
25907	1
25911	1
25921	1
25927	1
25944	1
25946	1
25949	1
25972	1
25974	1
25980	1
25982	2
25990	1
26004	1
26007	1
26014	2
26017	1
26018	1
26026	1
26031	2
26038	1
26047	1
26055	1
26065	2
26071	1
26078	1
26083	1
26090	1
26098	1
26112	1
26113	1
26117	1
26121	1
26127	1
26134	1
26141	1
26146	1
26147	1
26155	1
26163	1
26164	1
26175	1
26211	1
26213	1
26216	1
26223	1
26224	1
26225	1
26233	1
26244	1
26250	1
26251	1
