id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
400,rang,整 個 過程 <讓> 他 學到 很多 ，,整/v 個/zg 過程/n,他/r 學到/v 很多/m,整個過程,0,他,1,affective,INTR,CHT
410,rang,許多 家長 不 是 也 早早 <讓> 孩子 背 三字經 和 唐詩 嗎 ？,許多/m 家長/n 不/d 是/v 也/d 早早/t,孩子/n 背/v 三字經/l 和/c 唐詩/nr 嗎/y,家長,1,孩子,1,inducive,TR,CHT
418,rang,嚼 著 檳榔 答應 <讓> 孩子 去 上課 ，,嚼/v 著/n 檳榔/n 答應/v,孩子/n 去/v 上課/v,,,,,physical,,CHT
423,rang,「 讀經 <讓> 我 的 記憶力 變好 ，,讀經/n,我/r 的/uj 記憶力/n 變好/v,讀經,0,我的記憶力,0,physical,INTR,CHT
426,rang,累積 一定 數量 <讓> 他們 換 獎品 ；,累積/v 一定/d 數量/n,他們/r 換/zg 獎品/n,,,,,physical,,CHT
430,rang,鼓勵 大家 <讓> 「 讀經 之 聲 上達 於 天 」 。,鼓勵/v 大家/n,讀經/n 之/u 聲/n 上達/ns 於/nr 天/q,大家,1,讀經之聲,0,volitional,TR,CHT
433,rang,清脆 響亮 的 童音 幾乎 <讓> 人 「 震耳欲聾 」 。,清脆/a 響亮/a 的/uj 童音/n 幾乎/d,人/n 震耳欲聾/i,童音,0,人,0,physical,INTR,CHT
439,rang,我 就 <讓> 它 自由 發展 。,我/r 就/d,它/r 自由/a 發展/vn,我,1,它,0,volitional,INTR,CHT
442,rang,「 康明斯 太太 的 態度 <讓> 我 大起 敬意 。,康明斯/nr 太太/n 的/uj 態度/n,我/r 大起/x 敬意/v,態度,0,我,1,affective,INTR,CHT
443,rang,《 出走 紐西蘭 》 還是 <讓> 我 非常 感動 。,出走/v 紐西蘭/ns 還是/c,我/r 非常/d 感動/v,《 出走 紐西蘭 》,0,我,1,affective,INTR,CHT
445,rang,做 父母 的 為 了 不 <讓> 小孩 落於 人 後 ，,做/v 父母/n 的/uj 為/zg 了/ul 不/d,小孩/n 落於/v 人/n 後/f,父母,1,小孩,1,inducive,INTR,CHT
456,rang,誰 的 辦法 能 <讓> 網球界 的 教練 和 選手 都 服氣 ，,誰/zg 的/uj 辦法/n 能/v,網球/n 界/n 的/uj 教練/vn 和/c 選手/v 都/d 服氣/n,辦法,0,教練和選手,1,affective,INTR,CHT
460,rang,兩 人 均 認為 應該 <讓> 台南市 政府 的 人員 都 來 宜蘭 看看 ，,兩/m 人/n 均/d 認為/x 應該/v,台南市/ns 政府/n 的/uj 人員/n 都/d 來/zg 宜蘭/ns 看看/v,,,,,physical,,CHT
461,rang,以後 的 大菜 保證 <讓> 童勝男 面對 司法 調查 。,以後/f 的/uj 大菜/n 保證/v,童勝/x 男/n 面對/v 司法/n 調查/vn,大菜,0,童勝男,1,affective,TR,CHT
464,rang,這 座 可 轉動 的 「 娃娃 噴泉 」 <讓> 許多 小朋友 流連忘返 。,這/zg 座/q 可/v 轉動/v 的/uj 娃娃/n 噴泉/nz,許多/m 小朋友/n 流連忘返/l,娃娃噴泉,0,小朋友,1,affective,INTR,CHT
470,rang,這 番 話 <讓> 我們 大部分 的 老師 ，,這/zg 番/q 話/n,我們/r 大部分/m 的/uj 老師/n,這番話,0,我們大部分的老師,1,affective,,CHT
475,rang,藉著 共 讀 <讓> 孩子 認 國字 ，,藉/zg 著/n 共/d 讀/v,孩子/n 認/v 國字/n,共讀,0,孩子,1,affective,TR,CHT
478,rang,這 個 記號 會 <讓> 你們 覺得 很 癢 很 癢 ，,這/zg 個/zg 記號/n 會/v,你們/r 覺得/v 很/zg 癢/a 很/zg 癢/a,記號,0,你們,1,affective,INTR,CHT
480,rang,這些 話語 <讓> 我 的 心 裡 升起 了 一 股 暖意 ，,這些/r 話語/n,我/r 的/uj 心/n 裡/zg 升起/v 了/ul 一/m 股/q 暖意/n,話語,0,我,1,affective,TR,CHT
488,rang,而 最 主要 的 目標 是 <讓> 年輕人 懂得 尊重 別人 ，,而/c 最/d 主要/b 的/uj 目標/n 是/v,年輕人/n 懂得/v 尊重/a 別人/r,目標,0,年輕人,1,affective,TR,CHT
489,rang,導遊 為 了 <讓> 我們 多 看 幾 處 舊金山 的 面貌 ，,導遊/n 為/zg 了/ul,我們/r 多/m 看/v 幾/m 處/n 舊金山/ns 的/uj 面貌/n,導遊,1,我們,1,inducive,TR,CHT
490,rang,每 個 病床 擺 一 本 <讓> 病患 參考 。,每/zg 個/zg 病床/n 擺/v 一/m 本/r,病患/n 參考/v,,,,,physical,,CHT
492,rang,舉辦 這 類 營隊 目的 是 想 <讓> 小朋友 領略 中國 風景 文物 的 優美 ，,舉辦/v 這/zg 類/zg 營隊/n 目的/n 是/v 想/v,小朋友/n 領略/n 中國/ns 風景/n 文物/n 的/uj 優美/a,營隊,0,小朋友,1,affective,TR,CHT
501,rang,記者營 、 主播營 <讓> 你 身歷其境 至於 想 當 小 記者 的 小朋友 ，,記者/n 營/n 主播營/x,你/r 身歷其境/i 至於/p 想/v 當/t 小/a 記者/n 的/uj 小朋友/n,記者營、主播營,0,你,1,affective,TR,CHT
502,rang,這 類 營隊 主要 是 <讓> 小朋友 了解 新聞 工作 的 流程 ，,這/zg 類/zg 營隊/n 主要/b 是/v,小朋友/n 了解/v 新聞/n 工作/vn 的/uj 流程/n,營隊,0,小朋友,1,affective,TR,CHT
508,rang,雕刻 一些 作品 <讓> 人 欣賞 。,雕刻/n 一些/m 作品/n,人/n 欣賞/v,,,,,physical,,CHT
509,rang,他 只 想 虔敬 的 雕出 <讓> 人 欣賞 的 作品 罷了 ，,他/r 只/d 想/v 虔敬/a 的/uj 雕出/x,人/n 欣賞/v 的/uj 作品/n 罷了/y,,,,,physical,,CHT
511,rang,他們 <讓> 我 引以為傲 之 處 ，,他們/r,我/r 引以/v 為傲/x 之/u 處/n,他們,1,我,1,inducive,TR,CHT
513,rang,企圖 <讓> 關心 教育 的 教師 ，,企圖/n,關心/n 教育/vn 的/uj 教師/n,,,,,physical,,CHT
520,rang,但 我 真的 不 想 <讓> 小玟 整 天 看 著 我 被 她 爸爸 打 。,但/c 我/r 真的/d 不/d 想/v,小玟/x 整/v 天/q 看/v 著/n 我/r 被/p 她/r 爸爸/n 打/v,我,1,小玟,1,inducive,TR,CHT
523,rang,我 忍住 不 <讓> 眼淚 離開 眼角 ，,我/r 忍住/v 不/d,眼淚/n 離開/v 眼角/n,我,1,眼淚,0,volitional,TR,CHT
525,rang,留下 了 一頭霧水 的 楊 老闆 - 我 才 不 想 <讓> 他 看到 我 哭 呢 ！,留下/v 了/ul 一頭霧水/l 的/uj 楊/zg 老闆/n 我/r 才/d 不/d 想/v,他/r 看到/v 我/r 哭/v 呢/y,我,1,他,1,inducive,TR,CHT
528,rang,試 禮服 的 時候 她 努力 <讓> 自己 顯得 興高采烈 ，,試/v 禮服/n 的/uj 時候/n 她/r 努力/ad,自己/r 顯得/v 興高采烈/i,她,1,自己,1,inducive,INTR,CHT
531,rang,「 這麼 好 的 記憶力 真 <讓> 人 羨慕 。,這麼/r 好/a 的/uj 記憶力/n 真/d,人/n 羨慕/v,記憶力,0,人,1,affective,INTR,CHT
534,rang,可是 為什麼 她 還是 得 坐 在 這裡 等 著 <讓> 醫生 檢查 ，,可是/c 為/zg 什麼/r 她/r 還是/c 得/ud 坐/v 在/p 這裡/x 等/u 著/n,醫生/n 檢查/vn,她,1,醫生,1,inducive,INTR,CHT
539,rang,父母親 放心 地 <讓> 孩子 在 街坊 上 一塊兒 聚 著 嬉戲 ，,父母親/n 放心/v 地/uv,孩子/n 在/p 街坊/n 上/f 一塊兒/d 聚/v 著/n 嬉戲/v,父母,1,孩子,1,inducive,INTR,CHT
540,rang,你 又 說 了 幾 句 <讓> 我 印象深刻 的 話 ：,你/r 又/d 說/zg 了/ul 幾/m 句/q,我/r 印象/n 深刻/d 的/uj 話/n,你,1,我,1,inducive,,CHT
545,rang,是 塵俗 瑣事 <讓> 遊子 的 心靈 逐漸 走遠 ，,是/v 塵俗/n 瑣事/n,遊子/n 的/uj 心靈/n 逐漸/d 走遠/x,塵俗瑣事,0,遊子,1,affective,INTR,CHT
546,rang,他 <讓> 事件 的 終點 等於 起點 ，,他/r,事件/n 的/uj 終點/d 等於/v 起點/n,他,1,事件的終點,0,volitional,TR,CHT
547,rang,迷失 或 浪蕩 或 純情 的 描述 會 <讓> 人 興起 神經質 的 迷戀 。,迷失/v 或/c 浪蕩/v 或/c 純情/n 的/uj 描述/v 會/v,人/n 興起/v 神經質/n 的/uj 迷戀/v,描述,0,人,1,affective,INTR,CHT
548,rang,他 在 這裡 結識 的 新交 <讓> 他 嘗到 一點 原本 不 奢望 的 男女 激情 ，,他/r 在/p 這裡/x 結識/n 的/uj 新交/nt,他/r 嘗到/x 一點/m 原本/n 不/d 奢望/a 的/uj 男女/n 激情/n,新交,1,他,1,inducive,TR,CHT
563,rang,寒暑假 是 <讓> 人 再 高興 也 不過 的 ，,寒暑假/n 是/v,人/n 再/d 高興/b 也/d 不過/c 的/uj,寒暑假,0,人,1,affective,INTR,CHT
567,rang,這些 畫面 <讓> 我們 全 家 融入 其中 ，,這些/r 畫面/n,我們/r 全/a 家/q 融入/v 其中/r,這些畫面,0,我們全家人,1,affective,TR,CHT
569,rang,那 熱騰騰 、 芳香 的 蕃薯 還是 <讓> 我 吃 得 津津有味 呢 ！,那/r 熱騰騰/z 芳香/n 的/uj 蕃薯/n 還是/c,我/r 吃/v 得/ud 津津有味/i 呢/y,蕃薯,0,我,1,affective,INTR,CHT
570,rang,卻 忘不了 傷害 你 的 人 <讓> 你 多 痛 。,卻/d 忘不了/v 傷害/a 你/r 的/uj 人/n,你/r 多/m 痛/a,傷害你的人,1,你,1,inducive,INTR,CHT
574,rang,沈默 <讓> 我 變 的 透明 ，,沈默/nr,我/r 變/zg 的/uj 透明/v,沉默,1,我,0,volitional,INTR,CHT
578,rang,《 在 自由 的 國度 》 <讓> 日後 摘下 諾貝爾 文學 桂冠 的 奈波爾 ，,在/p 自由/a 的/uj 國度/n,日後/t 摘下/v 諾貝爾/nrt 文學/n 桂冠/nr 的/uj 奈/vg 波爾/ns,《 在 自由 的 國度 》,0,奈波爾,1,affective,TR,CHT
584,rang,我們 的 譯者 孟祥森 先生 <讓> 此 書 以 極為 優美 的 中文 呈現 ，,我們/r 的/uj 譯者/n 孟祥森/x 先生/n,此/zg 書/zg 以/p 極為/x 優美/a 的/uj 中文/nz 呈現/v,孟祥森先生,1,此書,0,volitional,INTR,CHT
588,rang,這 份 好 感覺 足以 <讓> 我們 好好 吃 頓 大餐 做 次 愛 。,這/zg 份/q 好/a 感覺/n 足以/v,我們/r 好好/d 吃/v 頓/q 大餐/n 做/v 次/q 愛/zg,這份好感覺,0,我們,1,affective,TR,CHT
589,rang,事 後 那 個 男生 總會 講 『 我 <讓> 你 並 不 是 我 爭不過 妳 ，,事/n 後/f 那/r 個/zg 男生/n 總會/n 講/zg 我/r,你/r 並/c 不/d 是/v 我/r 爭/v 不過/c 妳/zg,,,,,physical,,CHT
591,rang,再 寫 一 篇 〈 我 眼 中 的 爸爸 〉 附 在 後面 <讓> 老師 瞭解 這 不 是 你 隨便 寫 的 ，,再/d 寫/zg 一/m 篇/q 我/r 眼/n 中/f 的/uj 爸爸/n 附/v 在/p 後面/f,老師/n 瞭解/v 這/zg 不/d 是/v 你/r 隨便/d 寫/zg 的/uj,〈 我 眼 中 的 爸爸 〉,0,老師,1,affective,INTR,CHT
594,rang,然後 在 夢 裡 <讓> 自己 長成 一 棵 樹 ，,然後/c 在/p 夢/n 裡/zg,自己/r 長成/v 一/m 棵/q 樹/v,,,,,physical,,CHT
599,rang,我 <讓> 士兵 離去 。,我/r,士兵/n 離去/v,我,1,士兵,1,inducive,INTR,CHT
605,rang,「 豆子 <讓> 人 放屁 。,豆子/n,人/n 放屁/v,豆子,0,人,1,affective,INTR,CHT
606,rang,我 <讓> 她 坐下 ，,我/r,她/r 坐下/v,我,1,她,1,inducive,INTR,CHT
608,rang,我 是 不會 <讓> 她 走 的 。,我/r 是/v 不會/v,她/r 走/v 的/uj,我,1,她,1,inducive,INTR,CHT
609,rang,我 <讓> 她 在 營區 廚房 裡 擔任 清洗 的 廚娘 。,我/r,她/r 在/p 營區/n 廚房/n 裡/zg 擔任/v 清洗/v 的/uj 廚娘/n,我,1,她,1,inducive,TR,CHT
610,rang,如果 我 <讓> 她 在 深夜 或 清晨 離去 ，,如果/c 我/r,她/r 在/p 深夜/t 或/c 清晨/t 離去/v,我,1,她,1,inducive,INTR,CHT
611,rang,而 不管 想要 她 或 沒 想要 她 都 <讓> 我 對 自己 氣悶 起來 。,而/c 不管/c 想要/v 她/r 或/c 沒/v 想要/v 她/r 都/d,我/r 對/p 自己/r 氣悶/a 起來/v,想要 她 或 沒 想要 她,0,我,1,affective,INTR,CHT
614,rang,靜 得 能 <讓> 耳朵 掉落 的 黑暗 裡 ，,靜/nr 得/ud 能/v,耳朵/n 掉落/v 的/uj 黑暗/z 裡/zg,,,,,physical,,CHT
620,rang,別 以為 隨便 造 個 迷宮 就 能 <讓> 她 失措 大哭 ，,別/zg 以為/x 隨便/d 造/v 個/zg 迷宮/n 就/d 能/v,她/r 失措/v 大哭/v,隨便 造 個 迷宮,0,她,1,affective,INTR,CHT
622,rang,空間 <讓> 思念 切割 得 特別 狹小 ，,空間/n,思念/n 切割/v 得/ud 特別/d 狹小/b,空間,0,思念,0,physical,INTR,CHT
629,rang,忽 顛 忽 沈 <讓> 人 頭皮 發麻 。,忽/d 顛/v 忽/d 沈/nr,人/n 頭皮/n 發麻/n,忽 顛 忽 沈,0,人,1,affective,INTR,CHT
632,rang,鞋跟 撞擊 地面 響亮 的 跫音 總是 <讓> 我 在 睡夢 中 轉醒 ，,鞋跟/n 撞擊/v 地面/n 響亮/a 的/uj 跫/x 音/n 總是/c,我/r 在/p 睡夢/v 中/f 轉醒/x,跫音,0,我,1,affective,INTR,CHT
634,rang,這 句 話 <讓> 我 想起 韓少功 《 馬橋 辭典 》 ，,這/zg 句/q 話/n,我/r 想起/v 韓少功/nr 馬橋/x 辭典/n,這句話,0,我,1,affective,INTR,CHT
637,rang,」 朱 媽媽 劉慕沙 特 是 客氣 一路 <讓> 進 客廳 一路 說 ：,朱/nr 媽媽/n 劉慕沙/x 特/d 是/v 客氣/n 一路/m,進/v 客廳/n 一路/m 說/zg,,,,,physical,,CHT
640,rang,「 只要 在 我 週遭 <讓> 我 感應到 沉淪 的 東西 ，,只要/c 在/p 我/r 週遭/x,我/r 感應/v 到/v 沉淪/v 的/uj 東西/ns,東西,0,我,1,affective,TR,CHT
641,rang,我 都 可以 <讓> 它 消失 ，,我/r 都/d 可以/c,它/r 消失/n,我,1,它,0,volitional,INTR,CHT
650,rang,以為 用 啟蒙 理性 來 掃蕩 「 統合 主體 」 的 黑暗 神話 可以 <讓> 國家 的 「 感應 」 失去 效力 ，,以為/x 用/p 啟蒙/x 理性/n 來/zg 掃蕩/v 統合/v 主體/n 的/uj 黑暗/z 神話/n 可以/c,國家/n 的/uj 感應/v 失去/v 效力/n,用 啟蒙 理性 來 掃蕩 「 統合 主體 」 的 黑暗 神話 ,0,國家 的 「 感應 」,0,physical,TR,CHT
652,rang,〈 古都 〉 容易 <讓> 讀者 感到 作者 或 敘述 者 的 立場 似乎 充滿 強烈 的 自我 防衛 ，,古都/ns 容易/a,讀者/n 感到/v 作者/n 或/c 敘述/v 者/k 的/uj 立場/n 似乎/d 充滿/a 強烈/a 的/uj 自我/r 防衛/v,〈 古都 〉,0,讀者,1,affective,TR,CHT
653,rang,這樣 的 舊 時代 會 <讓> 敘述 者 覺得 天空 「 藍 多 了 」 （ 朱天文 １９９６ ：,這樣/r 的/uj 舊/a 時代/n 會/v,敘述/v 者/k 覺得/v 天空/n 藍/nr 多/m 了/ul 朱/nr 天文/nz,舊時代,0,敘述者,1,affective,TR,CHT
657,rang,那些 只是 利用 藥物 或 毒品 來 襯托 角色 的 文化 或 生活 景況 （ 例如 屬於 黑社會 或是 沈淪 墮落 ） 或是 推動 敘事 情節 （ 好 <讓> 警探 與 黑 幫 兄弟 能夠 合演 一 齣 警 匪 動作片 ） 的 影片 都 屬於 外觀 一 類 ；,那些/r 只是/c 利用/n 藥物/n 或/c 毒品/n 來/zg 襯托/n 角色/n 的/uj 文化/n 或/c 生活/vn 景況/n 例如/v 屬於/v 黑社會/nt 或是/c 沈淪/nz 墮落/v 或是/c 推動/v 敘事/v 情節/n 好/a,警探/vn 與/zg 黑/a 幫/v 兄弟/n 能夠/v 合演/vn 一/m 齣/zg 警/n 匪/ng 動作片/n 的/uj 影片/n 都/d 屬於/v 外觀/n 一/m 類/zg,影片,0,警探與黑幫兄弟,0,physical,TR,CHT
659,rang,似乎 只有 嗑 藥 才 能 <讓> 人 窺見 這 個 世界 的 真相 。,似乎/d 只有/c 嗑/v 藥/n 才/d 能/v,人/n 窺見/v 這/zg 個/zg 世界/n 的/uj 真相/d,嗑藥,0,人,1,affective,TR,CHT
660,rang,影片 巧妙 地 <讓> 馬克 此時 昂首闊步 地 要 走過 象徵 二 種 生活 區隔 的 一 座 大橋 上 ，,影片/n 巧妙/a 地/uv,馬克/nr 此時/c 昂首闊步/i 地/uv 要/v 走過/v 象徵/v 二/m 種/m 生活/vn 區隔/n 的/uj 一/m 座/q 大橋/ns 上/f,影片,0,馬克,1,affective,TR,CHT
662,rang,作者 能 <讓> 林柏年 那 種 威武不能屈 的 硬漢 粉墨登場 ，,作者/n 能/v,林柏年/x 那/r 種/m 威武/nrt 不能/v 屈/nr 的/uj 硬漢/n 粉墨登場/i,作者,1,林柏年,1,inducive,INTR,CHT
665,rang,＜ 給 我 王子 與 林 中 仙女 ＞ 一六五 頁 他 外表 英俊 得 <讓> 她 一 看見 他 就 覺得 心臟 像 縮緊 了 一樣 …,給/p 我/r 王子/nr 與/zg 林/ng 中/f 仙女/n 一/m 六五/m 頁/m 他/r 外表/n 英俊/nr 得/ud,她/r 一/m 看見/v 他/r 就/d 覺得/v 心臟/n 像/v 縮緊/v 了/ul 一樣/r,他,1,她,1,inducive,INTR,CHT
666,rang,我 願意 <讓> 他們 做 我 的 佣人 。,我/r 願意/v,他們/r 做/v 我/r 的/uj 佣人/n,我,1,他們,1,inducive,TR,CHT
667,rang,」 伊索 寓言 裡 有(V_2) 個 故事 <讓> 人 印象深刻 ：,伊索/ns 寓言/n 裡/zg 有/v V/x 2/x 個/zg 故事/n,人/n 印象/n 深刻/d,故事,0,人,1,affective,INTR,CHT
668,rang,是 充斥 著 太多 <讓> 我 不安 的 中國 情懷 。,是/v 充斥/v 著/n 太多/ns,我/r 不安/a 的/uj 中國/ns 情懷/n,中國情懷,0,我,1,affective,INTR,CHT
669,rang,不 徹底 承認 中國 有(V_2) 什麼 <讓> 台灣人 望 統一 而 怯步 的 「 敗北 」 的 陳映真 ，,不/d 徹底/ad 承認/v 中國/ns 有/v V/x 2/x 什麼/r,台灣/x 人/n 望/v 統一/vn 而/c 怯步/x 的/uj 敗北/n 的/uj 陳/nr 映/v 真/d,中國,1,台灣人,1,inducive,TR,CHT
673,rang,伊索 寓言 裡 有(V_2) 個 故事 <讓> 人 印象 深刻 ：,伊索/ns 寓言/n 裡/zg 有/v V/x 2/x 個/zg 故事/n,人/n 印象/n 深刻/d,故事,0,人,1,affective,,CHT
700,rang,藉 演唱會 <讓> 大家 了解 台灣 早期 的 禁歌 ，,藉/zg 演唱會/n,大家/n 了解/v 台灣/x 早期/t 的/uj 禁歌/x,演唱會,0,大家,1,affective,TR,CHT
708,rang,以 目錄 的 型式 <讓> 學生 傳閱 認購 義賣 ，,以/p 目錄/n 的/uj 型式/n,學生/n 傳閱/v 認購/v 義賣/v,目錄,0,學生,1,affective,INTR,CHT
712,rang,機車 被 吊走 <讓> 他 感到 很 無奈 。,機車/n 被/p 吊走/v,他/r 感到/v 很/zg 無奈/d,機車被吊走,0,他,1,affective,TR,CHT
714,rang,同學 提出 <讓> 大家 資源 共享 的 意見 ，,同學/n 提出/v,大家/n 資源/n 共享/v 的/uj 意見/n,同學,1,大家,1,inducive,,CHT
715,rang,今年 的 啤酒 大賽 開放 <讓> 外系 人 參加 ，,今年/t 的/uj 啤酒/n 大賽/n 開放/v,外系/x 人/n 參加/v,啤酒大賽,0,外系人,1,affective,INTR,CHT
718,rang,體育系 將 全 系 學生 集合 <讓> 電影 公司 試片 ，,體育系/n 將/zg 全/a 系/v 學生/n 集合/v,電影/n 公司/n 試片/n,體育系,1,電影公司,1,inducive,INTR,CHT
721,rang,媒體 <讓> 東德 的 民眾 以為 德國 統一 後 ，,媒體/n,東德/nr 的/uj 民眾/x 以為/x 德國/ns 統一/vn 後/f,媒體,1,東德的民眾,1,inducive,TR,CHT
725,rang,汽機車 停車 <讓> 學生 參與 ，,汽機/n 車/zg 停車/v,學生/n 參與/v,,,,,physical,,CHT
733,,萊佛士 女中 也 <讓> 十多 歲 的 學生 ，,萊佛士/ns 女中/x 也/d,十多/m 歲/zg 的/uj 學生/n,,,,,,,
742,,新加坡 政府 要 <讓> 有(V_2) 潛力 的 年輕人 快速 升遷 ？,新加坡/ns 政府/n 要/v,有/v V/x 2/x 潛力/n 的/uj 年輕人/n 快速/d 升遷/v,,,,,,,
748,,日益 逼近 的 西元 兩千年 目標 <讓> 很多 國家 急於 行善 。,日益/n 逼近/v 的/uj 西元/t 兩千年/m 目標/n,很多/m 國家/n 急於/d 行善/v,,,,,,,
753,,要 有(V_2) 時間 <讓> 人民 知道 你 正在 有效 的 清除 腐敗 、 掃除 利益 關係 、 掃除 裙帶關係 ，,要/v 有/v V/x 2/x 時間/n,人民/n 知道/v 你/r 正在/t 有效/a 的/uj 清除/v 腐敗/an 掃除/v 利益/n 關係/n 掃除/v 裙帶關係/l,,,,,,,
755,,政府 必須 <讓> 每 個 人 生活 的 基本 需求 ，,政府/n 必須/d,每/zg 個/zg 人/n 生活/vn 的/uj 基本/n 需求/v,,,,,,,
756,,我們 努力 <讓> 國家 最 貧窮 的 地方 也 有(V_2) 基本 輔助 ，,我們/r 努力/ad,國家/n 最/d 貧窮/a 的/uj 地方/n 也/d 有/v V/x 2/x 基本/n 輔助/vn,,,,,,,
758,,這 是 因為 我們 能 延攬 好 的 人才 、 <讓> 他們 有(V_2) 機會 磨練 ，,這/zg 是/v 因為/x 我們/r 能/v 延攬/v 好/a 的/uj 人才/n,他們/r 有/v V/x 2/x 機會/n 磨練/vn,,,,,,,
765,,人民 不 <讓> 我們 執政 也 是 應該 的 。,人民/n 不/d,我們/r 執政/v 也/d 是/v 應該/v 的/uj,,,,,,,
768,,而 執政黨 的 黨產 管理 最 <讓> 金融業 議論 與 不解 的 是 ，,而/c 執政黨/n 的/uj 黨產/x 管理/vn 最/d,金融業/n 議論/n 與/zg 不解/v 的/uj 是/v,,,,,,,
769,,當年 徐立德 是 希望 <讓> 經營 與 獲利 良好 的 中聯 信託 上市 ，,當年/t 徐/nr 立德/nr 是/v 希望/v,經營/vn 與/zg 獲利/v 良好/a 的/uj 中聯/ns 信託/n 上市/ns,,,,,,,
770,,但 問題 出 在 他 的 背景 又 <讓> 他 敢 下 決定 ，,但/c 問題/n 出/v 在/p 他/r 的/uj 背景/n 又/d,他/r 敢/v 下/f 決定/v,,,,,,,
772,,經由 李登輝 任命 <讓> 他 坐鎮 財委會 。,經由/p 李登輝/nr 任命/n,他/r 坐鎮/n 財委/n 會/v,,,,,,,
776,,那 種 模樣 似乎 <讓> 人 置身 於 五星級 旅館 ，,那/r 種/m 模樣/n 似乎/d,人/n 置身/v 於/nr 五星級/b 旅館/n,,,,,,,
778,,如何 <讓> 組織 提供 一 個 現代人 心靈 的 補給站 或 休息站 ，,如何/r,組織/v 提供/v 一/m 個/zg 現代人/n 心靈/n 的/uj 補給站/n 或/c 休息/v 站/v,,,,,,,
781,,陡峭 的 程度 <讓> 人 聯想 起 太魯閣 的 燕子口 。,陡峭/a 的/uj 程度/n,人/n 聯想/v 起/v 太魯閣/nr 的/uj 燕子/nr 口/q,,,,,,,
789,,滾石 唱片 <讓> 你 在 家 就 可以 試聽 ；,滾石/n 唱片/n,你/r 在/p 家/q 就/d 可以/c 試聽/v,,,,,,,
790,,逐漸 升高 的 成本 <讓> 他 愈來愈 無法 消受 。,逐漸/d 升高/v 的/uj 成本/n,他/r 愈來愈/d 無法/n 消受/v,,,,,,,
792,,它 的 市場 大 餅 足以 <讓> 一 家 公司 轉瞬 成為 國際 集團 。,它/r 的/uj 市場/n 大/a 餅/n 足以/v,一/m 家/q 公司/n 轉瞬/t 成為/x 國際/n 集團/n,,,,,,,
793,,逃亡 而 出 的 人口 會 <讓> 亞洲 和 全 世界 都 無法 承受 ，,逃亡/v 而/c 出/v 的/uj 人口/n 會/v,亞洲/ns 和/c 全/a 世界/n 都/d 無法/n 承受/v,,,,,,,
794,,其他 為 了 <讓> 官員 避暑 兼 辦公用 的 建築 更 不計其數 。,其他/r 為/zg 了/ul,官員/n 避暑/v 兼/v 辦公/n 用/p 的/uj 建築/n 更/d 不計其數/i,,,,,,,
797,,」 「 另 一 個 他 最 不 想 <讓> 別人 翻案 的 是 六四 事件 。,另/r 一/m 個/zg 他/r 最/d 不/d 想/v,別人/r 翻案/v 的/uj 是/v 六四/m 事件/n,,,,,,,
804,,資訊 革命 也 <讓> 國際 貿易 的 概念 愈來愈 落伍 。,資訊/n 革命/vn 也/d,國際/n 貿易/vn 的/uj 概念/n 愈來愈/d 落伍/n,,,,,,,
805,,現在 的 顧客 會 <讓> 廠商 知道 他們 要 什麼 ，,現在/t 的/uj 顧客/nr 會/v,廠商/n 知道/v 他們/r 要/v 什麼/r,,,,,,,
811,,許多 企業 更 會 付費 <讓> 管理 者 參加 各 種 運動 俱樂部 ，,許多/m 企業/n 更/d 會/v 付費/v,管理/vn 者/k 參加/v 各/r 種/m 運動/vn 俱樂部/n,,,,,,,
