id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
526,shi,「 歷史 <使> 人 明智 ，,歷史/n,人/n 明智/nr,歷史,0,人,0,physical,INTR,CHT
539,shi,看 海 不但 能 <使> 人 心胸 寬大 ，,看/v 海/n 不但/c 能/v,人/n 心胸/n 寬大/a,看海,0,人,1,affective,INTR,CHT
544,shi,若 剪下 泡 水 要 <使> 郵票 和 信封 自然 分離 ，,若/c 剪下/n 泡/v 水/n 要/v,郵票/n 和/c 信封/v 自然/d 分離/v,剪下 泡 水,0,郵票 和 信封,0,physical,INTR,CHT
553,shi,這 趟 家庭 訪問 <使> 我 更 了解 小偉 ，,這/zg 趟/zg 家庭/n 訪問/v,我/r 更/d 了解/v 小偉/x,家庭訪問,0,我,1,affective,TR,CHT
568,shi,他 不但 <使> 自己 被 需求 的 程度 高 ，,他/r 不但/c,自己/r 被/p 需求/v 的/uj 程度/n 高/a,他,1,自己,0,volitional,INTR,CHT
569,shi,一來 需 增強 專業 技能 或 <使> 產品 具 特色 ，,一來/d 需/v 增強/v 專業/n 技能/n 或/c,產品/n 具/v 特色/n,,,,,physical,,CHT
570,shi,由於 禿頭 <使> 他 了無 生趣 ，,由於/c 禿頭/n,他/r 了/ul 無/v 生趣/n,禿頭,0,他,1,affective,INTR,CHT
571,shi,」 他 認真 的 表情 <使> 我 肅然起敬 ，,他/r 認真/ad 的/uj 表情/n,我/r 肅然起敬/i,他 認真 的 表情,0,我,1,affective,INTR,CHT
577,shi,它 能 <使> 人 長命 。,它/r 能/v,人/n 長命/nz,它,0,人,0,physical,INTR,CHT
582,shi,或 搬動 礁石 <使> 附著 其 上 的 藻類 和 生物 死亡 ，,或/c 搬動/v 礁石/n,附著/x 其/r 上/f 的/uj 藻類/n 和/c 生物/n 死亡/v,搬動 礁石,0,附著 其 上 的 藻類 和 生物,0,physical,INTR,CHT
590,shi,那麼 將 <使> 臺灣 民眾 在 意識 上 更 須 依賴 「 保衛 家園 以 為 國防 」 的 精神 戰力 ，,那麼/r 將/zg,臺灣/ns 民眾/x 在/p 意識/n 上/f 更/d 須/d 依賴/v 保衛/v 家園/n 以/p 為/zg 國防/n 的/uj 精神/n 戰力/n,,,,,physical,,CHT
597,shi,我們 希望 負責 規劃 都市 的 人 能 將 臺北 本身 所 具有 渾然天成 的 界限 （ 四面 環山 的 盆地 性質 <使> 其 界限 極為 分明 ，,我們/r 希望/v 負責/v 規劃/n 都市/ns 的/uj 人/n 能/v 將/zg 臺北/ns 本身/r 所/c 具有/v 渾然天成/i 的/uj 界限/n 四面/mq 環山/n 的/uj 盆地/n 性質/n,其/r 界限/n 極為/x 分明/v,四面 環山 的 盆地 性質,0,其 界限,0,physical,INTR,CHT
606,shi,」 無奈 我 可恨 的 教養 又 <使> 我 嚅嚅 叮叮 不能 出口 罵 一 個 老人 ，,無奈/d 我/r 可恨/v 的/uj 教養/n 又/d,我/r 嚅嚅/z 叮叮/o 不能/v 出口/vn 罵/v 一/m 個/zg 老人/n,我 可恨 的 教養,0,我,1,affective,INTR,CHT
608,shi,」 許國隆 期望 能 做到 「 <使> 客人 買 了 無悔 。,許國/ns 隆/nr 期望/v 能/v 做到/v,客人/n 買/v 了/ul 無悔/v,許國隆,1,客人,1,inducive,INTR,CHT
609,shi,是 什麼 樣 的 因緣 <使> 我們 在 生生世世 的 輪迴 中 ，,是/v 什麼/r 樣/n 的/uj 因緣/n,我們/r 在/p 生生世世/l 的/uj 輪迴/v 中/f,,,,,physical,,CHT
612,shi,加以 人口 和 經濟 活動 持續 增加 <使> 稀有 的 土地 價值 不斷 上升 ，,加以/v 人口/n 和/c 經濟/n 活動/vn 持續/vd 增加/v,稀有/v 的/uj 土地/n 價值/n 不斷/d 上升/v,人口 和 經濟 活動 持續 增加,0,稀有 的 土地 價值,0,physical,INTR,CHT
619,shi,生產力 提高 <使> 生產 傳統 產品 一定 數量 所 需要 的 勞力 減少 ，,生產力/n 提高/v,生產/vn 傳統/n 產品/n 一定/d 數量/n 所/c 需要/v 的/uj 勞力/n 減少/v,生產力 提高,0,勞力,0,physical,INTR,CHT
620,shi,國際 貿易 <使> 各 國 有限 的 資源 ，,國際/n 貿易/vn,各/r 國/n 有限/a 的/uj 資源/n,,,,,physical,,CHT
621,shi,雖然 經濟 成長 <使> 我們 和 過去 任何 一 個 時代 比 起來 ，,雖然/c 經濟/n 成長/v,我們/r 和/c 過去/t 任何/r 一/m 個/zg 時代/n 比/p 起來/v,,,,,physical,,CHT
622,shi,」 經濟 成長 會 <使> 我們 更 快樂 嗎 ！,經濟/n 成長/v 會/v,我們/r 更/d 快樂/a 嗎/y,經濟成長,0,我們,1,affective,INTR,CHT
623,shi,」 但是 經濟 成長 確實 可以 <使> 我們 有(V_2) 更多 的 選擇 和 自由 。,但是/c 經濟/n 成長/v 確實/ad 可以/c,我們/r 有/v V/x 2/x 更/d 多/m 的/uj 選擇/v 和/c 自由/a,經濟成長,0,我們,1,affective,INTR,CHT
629,shi,即 人 的 行為 比較 容易 轉換 心情 臺灣 這 種 快速 運作 的 社會 <使> 人 的 折舊率 變得 比 昔時 高 ，,即/v 人/n 的/uj 行為/x 比較/d 容易/a 轉換/v 心情/n 臺灣/ns 這/zg 種/m 快速/d 運作/vn 的/uj 社會/n,人/n 的/uj 折舊率/n 變得/v 比/p 昔時/t 高/a,臺灣 這 種 快速 運作 的 社會,0,臺灣 這 種 快速 運作 的 社會,0,physical,INTR,CHT
630,shi,音樂 <使> 我 兼及 歐洲 歷史 ，,音樂/n,我/r 兼及/v 歐洲/ns 歷史/n,音樂,0,我,1,affective,TR,CHT
637,shi,她 又 <使> 它 向 前 發展 ，,她/r 又/d,它/r 向/p 前/f 發展/vn,她,1,它,0,volitional,INTR,CHT
642,shi,是 家具 本身 的 光華 <使> 它 能 看起來 這麼 閒閒 置散 ，,是/v 家具/n 本身/r 的/uj 光華/nz,它/r 能/v 看起來/v 這麼/r 閒閒/x 置散/x,家具 本身 的 光華,0,它,0,physical,INTR,CHT
657,shi,這 事 <使> 我 想起 多 年 前 第一 次 造訪 阿姆斯特丹 一 段 記憶 ，,這/zg 事/n,我/r 想起/v 多/m 年/m 前/f 第一/m 次/q 造訪/v 阿姆斯特丹/ns 一/m 段/q 記憶/n,這事,0,我,1,affective,TR,CHT
658,shi,整頓 外雙溪 <使> 成 了 官邸 的 意思 了 。,整頓/m 外雙溪/ns,成/n 了/ul 官邸/n 的/uj 意思/n 了/ul,,,,,physical,,CHT
659,shi,它 將 <使> 受 華文 教育 和 受 英文 教育 的 新加坡 華人 之間 的 鴻溝 永遠 延續 下去 。,它/r 將/zg,受/v 華文/nz 教育/vn 和/c 受/v 英文/nz 教育/vn 的/uj 新加坡/ns 華人/n 之間/f 的/uj 鴻溝/n 永遠/d 延續/v 下去/t,它,0,新加坡 華人 之間 的 鴻溝,0,physical,INTR,CHT
662,shi,族群 衝突 將 <使> 百姓 受難 。,族群/n 衝突/vn 將/zg,百姓/n 受難/v,族群衝突,0,百姓,1,affective,INTR,CHT
664,shi,糧食 問題 也 <使> 東北亞 局勢 出現 戲劇化 的 轉折 。,糧食/n 問題/n 也/d,東北亞/ns 局勢/n 出現/v 戲劇化/n 的/uj 轉折/v,糧食問題,0,東北亞 局勢,0,physical,TR,CHT
668,shi,由於 中共 錯誤 判斷 <使> 兩岸 關係 陷入 低潮 ，,由於/c 中共/j 錯誤/n 判斷/v,兩岸/f 關係/n 陷入/v 低潮/n,中共 錯誤 判斷,0,兩岸關係,0,physical,INTR,CHT
670,shi,臺灣 可以 做 什麼 事情 來 <使> 緊張 情勢 緩和 ？,臺灣/ns 可以/c 做/v 什麼/r 事情/n 來/zg,緊張/a 情勢/n 緩和/a,台灣,1,緊張情勢,0,volitional,INTR,CHT
673,shi,這 一連串 的 問號 終於 <使> 我 得到 一 個 非常 重要 的 啟悟 — 今天 我 對 炎夏 穿 西裝 帶來 的 煩苦 已經 忍無可忍 ，,這/zg 一連串/n 的/uj 問號/n 終於/d,我/r 得到/v 一/m 個/zg 非常/d 重要/a 的/uj 啟悟/x 今天/t 我/r 對/p 炎夏/n 穿/zg 西裝/n 帶來/v 的/uj 煩苦/x 已經/d 忍無可忍/i,這 一連串 的 問號,0,我,1,affective,,CHT
679,shi,這 種 世代 的 鴻溝 <使> 今天 的 臺灣 老人 特別 鬱悶 寂寞 。,這/zg 種/m 世代/t 的/uj 鴻溝/n,今天/t 的/uj 臺灣/ns 老人/n 特別/d 鬱悶/a 寂寞/a,世代 的 鴻溝,0,今天 的 臺灣 老人,1,affective,INTR,CHT
680,shi,久病 不 癒 則 是 另 一 個 <使> 老人 厭世 的 重要 原因 。,久病/v 不/d 癒/x 則/zg 是/v 另/r 一/m 個/zg,老人/n 厭世/v 的/uj 重要/a 原因/n,久病不癒,0,老人,1,affective,INTR,CHT
681,shi,連帶 著 也 <使> 我們 在 辦公室 裡 感到 十分 尷尬 。,連帶/n 著/n 也/d,我們/r 在/p 辦公室/n 裡/zg 感到/v 十分/m 尷尬/a,,,,,physical,,CHT
687,shi,一切 都 <使> 他 感到 新鮮 ，,一切/r 都/d,他/r 感到/v 新鮮/ns,一切,0,他,1,affective,INTR,CHT
688,shi,而是 如何 <使> 人們 瞭解 人生 真相 ，,而是/c 如何/r,人們/n 瞭解/v 人生/n 真相/d,,,,,physical,,CHT
693,shi,它 只 能 <使> 人 更 腐敗 ！,它/r 只/d 能/v,人/n 更/d 腐敗/an,它,0,人,0,physical,INTR,CHT
694,shi,「 朱 一直 說 賺錢 不能 <使> 別人 幸福 ，,朱/nr 一直/d 說/zg 賺錢/v 不能/v,別人/r 幸福/a,賺錢,0,別人,1,affective,INTR,CHT
696,shi,上帝 為 了 <使> 人類 不致於 難以 回頭 ，,上帝/n 為/zg 了/ul,人類/n 不致於/v 難以/d 回頭/v,上帝,1,人類,0,volitional,INTR,CHT
697,shi,淡紅 的 晚霞 <使> 他 的 眼珠 顯得 神秘 無比 ，,淡紅/z 的/uj 晚霞/n,他/r 的/uj 眼珠/n 顯得/v 神秘/a 無比/v,淡紅 的 晚霞,0,他 的 眼珠,0,physical,INTR,CHT
700,shi,」 「 金錢 只 能 <使> 人 更 腐敗 ！,金錢/n 只/d 能/v,人/n 更/d 腐敗/an,金錢,0,人,0,physical,INTR,CHT
701,shi,如果 他 不能 <使> 我們 這些 迷途 的 羔羊 回到 羊群 ，,如果/c 他/r 不能/v,我們/r 這些/r 迷途/b 的/uj 羔羊/n 回到/v 羊群/n,他,1,我們 這些 迷途 的 羔羊,1,inducive,INTR,CHT
707,shi,小剛 對 她 的 那 番 不加 掩飾 的 愛慕 <使> 她 的 虛榮心 非常 滿足 。,小剛/x 對/p 她/r 的/uj 那/r 番/q 不加/v 掩飾/v 的/uj 愛慕/nr,她/r 的/uj 虛榮心/i 非常/d 滿足/v,小剛 對 她 的 那 番 不加 掩飾 的 愛慕,0,她 的 虛榮心,1,affective,INTR,CHT
714,shi,他 那 身 背心 短褲 <使> 他 的 身材 充分 的 顯露出來 。,他/r 那/r 身/ng 背心/n 短褲/n,他/r 的/uj 身材/n 充分/ad 的/uj 顯露出來/i,他 那 身 背心 短褲,0,他 的 身材,0,physical,INTR,CHT
715,shi,原來 是 搬走 的 鏡子 <使> 門 邊 的 一 塊 地 空[+vrv] 了 出來[+vrr] ，,原來/d 是/v 搬走/v 的/uj 鏡子/n,門/zg 邊/d 的/uj 一/m 塊/zg 地/uv 空/n vrv/eng 了/ul 出來/v vrr/eng,搬走 的 鏡子,0,門 邊 的 一 塊 地,0,physical,INTR,CHT
720,shi,污濁 的 空氣 和 粗俗 的 談笑 <使> 她 每 次 回家 都 要 乾嘔 不止 。,污濁/a 的/uj 空氣/n 和/c 粗俗/a 的/uj 談笑/vn,她/r 每/zg 次/q 回家/n 都/d 要/v 乾嘔/v 不止/v,污濁 的 空氣 和 粗俗 的 談笑,0,她,1,affective,INTR,CHT
721,shi,無 節奏 的 敲門聲 <使> 她 一 驚 。,無/v 節奏/n 的/uj 敲門聲/i,她/r 一/m 驚/v,無 節奏 的 敲門聲,0,她,1,affective,INTR,CHT
722,shi,重返 銅鼓鎮 <使> 他 徹夜 難 眠 。,重返/v 銅鼓/n 鎮/zg,他/r 徹夜/d 難/zg 眠/vg,重返 銅鼓鎮,0,他,1,affective,INTR,CHT
724,shi,直覺 <使> 她 胸口 怦怦 亂 跳 。,直覺/n,她/r 胸口/s 怦怦/o 亂/d 跳/v,直覺,0,她,1,affective,INTR,CHT
725,shi,一 片 密密匝匝 的 古 松林 <使> 嶺背 平添 幾 分 陰森 和 荒寂 ，,一/m 片/q 密密匝匝/z 的/uj 古/a 松林/ns,嶺/n 背/v 平添/nr 幾/m 分/v 陰森/nr 和/c 荒寂/a,一 片 密密匝匝 的 古 松林,0,嶺背,0,physical,TR,CHT
726,shi,第二 天 清晨 他 的 辭行 <使> 老友 十分 意外 。,第二/m 天/q 清晨/t 他/r 的/uj 辭行/v,老友/n 十分/m 意外/a,他 的 辭行,0,老友,1,affective,INTR,CHT
728,shi,不祥 的 感覺 <使> 這 位 匪酋 陡然 面色 如 灰 。,不祥/a 的/uj 感覺/n,這/zg 位/q 匪酋/n 陡然/d 面色/n 如/v 灰/n,不祥 的 感覺,0,這 位 匪酋,1,affective,INTR,CHT
730,shi,劇痛 <使> 他 狂怒 難 遏 ，,劇痛/n,他/r 狂怒/v 難/zg 遏/v,劇痛,0,他,1,affective,INTR,CHT
732,shi,唯有 手心 傷口 的 陣陣 灼痛 才 <使> 他 稍 有(V_2) 點 莫名 的 快感 。,唯有/b 手心/n 傷口/n 的/uj 陣陣/q 灼痛/n 才/d,他/r 稍/zg 有/v V/x 2/x 點/zg 莫名/v 的/uj 快感/a,手心 傷口 的 陣陣 灼痛,0,他,1,affective,INTR,CHT
734,shi,可惜 那 不明不白 死去 的 傢伙 <使> 他 浪費 了 三 顆 毒彈 。,可惜/v 那/r 不明不白/l 死去/v 的/uj 傢伙/n,他/r 浪費/n 了/ul 三/m 顆/m 毒彈/n,那 不明不白 死去 的 傢伙,0,他,1,affective,TR,CHT
736,shi,兩 腿 間 的 疼痛 <使> 她 舉步維艱 。,兩/m 腿/n 間/f 的/uj 疼痛/n,她/r 舉步維艱/l,兩 腿 間 的 疼痛,0,她,1,affective,INTR,CHT
737,shi,莫天良 那 疲憊不堪 的 氣色 <使> 她 暗暗 吃驚 。,莫/d 天良/nr 那/r 疲憊不堪/l 的/uj 氣色/n,她/r 暗暗/d 吃驚/a,兩 腿 間 的 疼痛,0,她,1,affective,INTR,CHT
739,shi,鞋跟 便 <使> 陳腐 的 樓板 發出 呻吟 般 的 聲響 。,鞋跟/n 便/d,陳腐/nr 的/uj 樓板/n 發出/v 呻吟/v 般/u 的/uj 聲響/n,鞋跟,0,陳腐 的 樓板,0,physical,TR,CHT
745,shi,不斷 運動 、 變化 的 雲煙 <使> 人 有(V_2) 飛機 不 動 的 感覺 — 同 駛 在 海洋 裡 的 感覺 一樣 。,不斷/d 運動/vn 變化/vn 的/uj 雲煙/n,人/n 有/v V/x 2/x 飛機/n 不/d 動/v 的/uj 感覺/n 同/p 駛/v 在/p 海洋/ns 裡/zg 的/uj 感覺/n 一樣/r,不斷 運動 、 變化 的 雲煙,0,人,1,affective,INTR,CHT
752,shi,他 認為 <使> 她們 從良 ，,他/r 認為/x,她們/r 從良/nr,,,,,physical,,CHT
753,shi,有時 在 他 家 感受到 的 真正 動人 的 夫妻 感情 竟 會 <使> 我 熱淚盈眶 。,有時/r 在/p 他/r 家/q 感受/v 到/v 的/uj 真正/d 動人/n 的/uj 夫妻/n 感情/n 竟/d 會/v,我/r 熱淚盈眶/l,夫妻 感情,0,我,1,affective,INTR,CHT
763,shi,∥ 性格 就 <使> 他 整 個 劇情 ，,性格/n 就/d,他/r 整/v 個/zg 劇情/n,,,,,physical,,CHT
764,shi,∥ 性格 就 <使> 他 整 個 劇情 ，,性格/n 就/d,他/r 整/v 個/zg 劇情/n,,,,,physical,,CHT
766,shi,這 一 個 語法 表達 模式 <使> 中文 自然 語言 處理 由 簡單 句 向 複雜 句 跨前 一 步 。,這/zg 一/m 個/zg 語法/n 表達/v 模式/n,中文/nz 自然/d 語言/n 處理/v 由/p 簡單/a 句/q 向/p 複雜/a 句/q 跨前/x 一/m 步/n,這 一 個 語法 表達 模式,0,中文 自然 語言 處理,0,physical,INTR,CHT
767,shi,故 關聯 詞語 是 指 能 <使> 各 級 語言 單位 起 互相 關聯 的 語詞 【 ５ 】 。,故/n 關聯/ns 詞語/n 是/v 指/n 能/v,各/r 級/q 語言/n 單位/n 起/v 互相/d 關聯/ns 的/uj 語詞/n,語詞,0,各 級 語言 單位,0,physical,INTR,CHT
768,shi,前繫 是 一 個 分句 依賴 後面 的 句子 <使> 語意 完整 ，,前/f 繫/x 是/v 一/m 個/zg 分句/m 依賴/v 後面/f 的/uj 句子/n,語意/n 完整/a,分句 依賴 後面 的 句子,0,語意,0,physical,INTR,CHT
769,shi,後繫 則 是 位於 後面 的 子句 靠 前 一 子句 <使> 語意 完整 。,後/f 繫/x 則/zg 是/v 位於/v 後面/f 的/uj 子句/n 靠/v 前/f 一/m 子句/n,語意/n 完整/a,位於 後面 的 子句 靠 前 一 子句,0,語意,0,physical,INTR,CHT
770,shi,而 附帶 而 來 的 是 <使> 人 的 面貌 紅潤 姣好 ，,而/c 附帶/n 而/c 來/zg 的/uj 是/v,人/n 的/uj 面貌/n 紅潤/n 姣好/z,,,,,physical,,CHT
771,shi,混亂 的 世局 易 <使> 人們 對 現世 產生 絕望 ，,混亂/a 的/uj 世局/n 易/a,人們/n 對/p 現世/t 產生/n 絕望/v,混亂 的 世局,0,人們,1,affective,INTR,CHT
790,shi,「 Ｒ 電台 雜誌 」 的 創刊 將 <使> 聽眾 一睹 廣播人 的 廬山真面目 。,電台/x 雜誌/n 的/uj 創刊/n 將/zg,聽眾/x 一睹/l 廣播/vn 人/n 的/uj 廬山真面目/i,「 Ｒ 電台 雜誌 」 的 創刊,0,聽眾,1,affective,TR,CHT
796,shi,金克晟 說 不同 的 成長 背景 <使> 他 與 女友 對 某些 事 仍 會 持 不同 看法 ，,金克晟/x 說/zg 不同/a 的/uj 成長/v 背景/n,他/r 與/zg 女友/n 對/p 某些/r 事/n 仍/zg 會/v 持/v 不同/a 看法/v,不同 的 成長 背景,0,他 與 女友,1,affective,TR,CHT
797,shi,如何 <使> 父母 接受 女兒 的 男友 是 日本人 的 事實 是 她倆 最 大 的 努力 方向 ；,如何/r,父母/n 接受/v 女兒/n 的/uj 男友/n 是/v 日本/ns 人/n 的/uj 事實/n 是/v 她倆/r 最/d 大/a 的/uj 努力/ad 方向/n,她倆,1,父母,1,inducive,TR,CHT
798,shi,希望 能 以 軟性 的 訴求 <使> 各 寢室 舊生 能 不再 刁難 新生 。,希望/v 能/v 以/p 軟性/n 的/uj 訴求/v,各/r 寢室/n 舊生/n 能/v 不再/d 刁難/a 新生/n,,,,,physical,,CHT
805,shi,主要 目的 在 <使> 校園 安寧 ，,主要/b 目的/n 在/p,校園/n 安寧/ns,,,,,physical,,CHT
813,shi,這樣 就 <使> 你 對 人際 關係 有(V_2) 一 個 新 的 看法 ，,這樣/r 就/d,你/r 對/p 人際/n 關係/n 有/v V/x 2/x 一/m 個/zg 新/a 的/uj 看法/v,這樣,0,你,1,affective,TR,CHT
816,shi,如何 <使> 自我 成長 ？,如何/r,自我/r 成長/v,,,,,physical,,CHT
817,shi,應該 自己 設法 安排 在 生命 的 某 個 階段 中 加以 熟讀 經典 如此 可以 <使> 我們 在 知 的 方面 不斷 成長 。,應該/v 自己/r 設法/n 安排/v 在/p 生命/vn 的/uj 某/r 個/zg 階段/n 中/f 加以/v 熟讀/v 經典/n 如此/c 可以/c,我們/r 在/p 知/v 的/uj 方面/n 不斷/d 成長/v,如此,0,我們,1,affective,INTR,CHT
818,shi,「 六 個 夢 」 裡 每 個 夢 都 可以 <使> 人 粉身碎骨 ，,六/m 個/zg 夢/n 裡/zg 每/zg 個/zg 夢/n 都/d 可以/c,人/n 粉身碎骨/i,每個夢,0,人,0,physical,INTR,CHT
821,shi,結果 <使> 「 愛 」 這 個 字 顯得 毫無 意義 了 。,結果/n,愛/zg 這/zg 個/zg 字/n 顯得/v 毫無/v 意義/n 了/ul,,,,,physical,,CHT
823,shi,疲乏 到 最後 就 不 知道 如何 <使> 自己 快樂 了 。,疲乏/a 到/v 最後/f 就/d 不/d 知道/v 如何/r,自己/r 快樂/a 了/ul,,,,,physical,,CHT
826,shi,如何 避免 <使> 朋友 變成 敵人 ？,如何/r 避免/v,朋友/n 變成/v 敵人/n,,,,,physical,,CHT
827,shi,這些 限制 <使> 我們 尋求 克服 超越 的 途徑 。,這些/r 限制/v,我們/r 尋求/v 克服/v 超越/v 的/uj 途徑/n,這些限制,0,我們,1,affective,TR,CHT
828,shi,這些 都 是 在 觀念 上 <使> 我們 變成 靜態 的 。,這些/r 都/d 是/v 在/p 觀念/n 上/f,我們/r 變成/v 靜態/n 的/uj,,,,,physical,,CHT
830,shi,眼睛 既然 可以 <使> 我們 上當 ，,眼睛/n 既然/c 可以/c,我們/r 上當/v,眼睛,0,我們,1,affective,INTR,CHT
831,shi,殊不知 生物 的 本能 <使> 這些 人 自己 會 活 下去 ，,殊不知/i 生物/n 的/uj 本能/n,這些/r 人/n 自己/r 會/v 活/vn 下去/t,生物 的 本能,0,這些人,1,affective,INTR,CHT
833,shi,人生 很多 事情 <使> 我們 覺得 很 累 ，,人生/n 很多/m 事情/n,我們/r 覺得/v 很/zg 累/a,人生 很多 事情,0,我們,1,affective,INTR,CHT
835,shi,大自然 的 動物 所 發出來 的 聲音 會 <使> 我們 覺得 愉快 。,大自然/d 的/uj 動物/n 所/c 發出/v 來/zg 的/uj 聲音/n 會/v,我們/r 覺得/v 愉快/a,大自然 的 動物 所 發出來 的 聲音,0,我們,1,affective,INTR,CHT
836,shi,你 開始 會 覺得 這 種 噪音 <使> 人 頭昏腦脹 ，,你/r 開始/v 會/v 覺得/v 這/zg 種/m 噪音/n,人/n 頭昏腦脹/l,這種噪音,0,人,1,affective,INTR,CHT
837,shi,結果 反而 <使> 你 真正 的 理想 看 不 清楚 ，,結果/n 反而/c,你/r 真正/d 的/uj 理想/n 看/v 不/d 清楚/a,,,,,physical,,CHT
838,shi,擴張 自我 是 <使> 自我 的 界線 ，,擴張/v 自我/r 是/v,自我/r 的/uj 界線/n,,,,,physical,,CHT
839,,這 個 合一 經驗 <使> 你 發現 自己 不再 孤單 ，,這/zg 個/zg 合一/vn 經驗/n,你/r 發現/v 自己/r 不再/d 孤單/a,,,,,,,
840,,她 的 生命 憑 什麼 產生 <使> 幾十 個 壯 漢 也 比不過 的 力量 呢 ？,她/r 的/uj 生命/vn 憑/p 什麼/r 產生/n,幾十/m 個/zg 壯/v 漢/j 也/d 比/p 不過/c 的/uj 力量/n 呢/y,,,,,,,
841,,沒有 任何 東西 可以 <使> 你 產生 喜怒哀樂 ，,沒有/v 任何/r 東西/ns 可以/c,你/r 產生/n 喜怒哀樂/i,,,,,,,
842,,現在 沒有 任何 事 可以 <使> 我 認為 非 怎麼樣 不 可 ，,現在/t 沒有/v 任何/r 事/n 可以/c,我/r 認為/x 非/h 怎麼樣/r 不/d 可/v,,,,,,,
843,,那麼 我 這 一生 就 要 做 可以 <使> 靈魂 得救 的 事情 。,那麼/r 我/r 這/zg 一生/m 就/d 要/v 做/v 可以/c,靈魂/n 得救/v 的/uj 事情/n,,,,,,,
845,,類似 裝置 將 <使> 重度 殘障 人士 也 能夠 運用 電腦 ，,類似/v 裝置/n 將/zg,重度/n 殘障/v 人士/n 也/d 能夠/v 運用/vn 電腦/n,,,,,,,
849,,再 強行 放入 二 到 三 個 矽膠袋 <使> 飛機場 突變成 世紀 奇峰 的 畫面 全部 播出 ，,再/d 強行/v 放入/v 二/m 到/v 三/m 個/zg 矽/nz 膠袋/n,飛機場/n 突變/v 成/n 世紀/n 奇峰/n 的/uj 畫面/n 全部/n 播出/v,,,,,,,
855,,科威特 國王 逃到 沙烏地阿拉伯 而 <使> 這 項 陰謀 失敗 ，,科威特/nr 國王/n 逃到/v 沙烏地阿/ns 拉伯/ns 而/c,這/zg 項/n 陰謀/n 失敗/v,,,,,,,
862,,其 所 涉及 的 違法 炒作 風氣 也 <使> 不少 投資人 趨之若鶩 ，,其/r 所/c 涉及/v 的/uj 違法/vn 炒作/v 風氣/n 也/d,不少/d 投資人/n 趨之若鶩/i,,,,,,,
871,,球場 、 黃欽智 的 愛心 都 <使> 我們 很 感動 。,球場/n 黃/zg 欽智/x 的/uj 愛心/n 都/d,我們/r 很/zg 感動/v,,,,,,,
883,,目的 在 <使> 姚某 上 圈套 ，,目的/n 在/p,姚某/x 上/f 圈套/n,,,,,,,
885,,這 次 事件 <使> 以色列 與 真主黨 持續 三 年 的 停火 協議 受到 嚴重 破壞 。,這/zg 次/q 事件/n,以色列/ns 與/zg 真主黨/n 持續/vd 三/m 年/m 的/uj 停火/v 協議/n 受到/v 嚴重/a 破壞/v,,,,,,,
893,,若 開放 市場 更 易 <使> 大陸 內部 產品 供過於求 ，,若/c 開放/v 市場/n 更/d 易/a,大陸/n 內部/f 產品/n 供過於求/l,,,,,,,
898,,Ｒｅｎａｒｄ 取出 肌肉 細胞 放 在 培養皿 裡 <使> 其 生長 分裂 ，,取出/v 肌肉/n 細胞/n 放/v 在/p 培養皿/n 裡/zg,其/r 生長/n 分裂/v,,,,,,,
