"","ResuPred","Sentence","Causer","MentalS","Causee","MentalO","Property","Transitivity","Varieties","Resource"
"316","使","自由 市<U+573A> 的 <U+6269>大 确<U+5B9E> <使> 非洲 受益 ， 但是 ， 正如 我 <U+5BF9> 我的 西方 朋友<U+4EEC> 所 <U+8BF4> 的 ， 就 <U+987A><U+5E94> 非洲 市<U+573A> 需求 而言 ， 中<U+56FD> <U+8FDC>比 西方 <U+8D44>本家 做 得 好 。","自由 市<U+573A> 的 <U+6269>大",0,"非洲",1,"affective","INTR","CHS","ASBC"
"317","使","在 很多 非洲 <U+56FD>家 ， <U+9886><U+5BFC>人 正 努力 加<U+5F3A> <U+7ECF><U+6D4E> 的 可持<U+7EED> 健康 <U+53D1>展 ， 同<U+65F6> <U+51CF>少 "" 人才 流失 "" 的 <U+8BF1>因 -- <U+8FD9>些 <U+8BF1>因 <使> 大批 受<U+8FC7> 高等 教育 的 非洲人 涌向 <U+6B27>洲 。","<U+8FD9>些 <U+8BF1>因",0,"大批 受<U+8FC7> 高等 教育 的 非洲人",1,"affective","INTR","CHS","ASBC"
"318","使","在 中<U+56FD> <U+53D8>得 <U+7075>活 主<U+52A8> 的 同<U+65F6> ， <U+4E9A>洲 <U+4EA7>品 的 <U+8D28>量 和 价格 <使> 非洲 政府 除了 <U+8D2D><U+4E70> 中<U+56FD> 、 印度 和 <U+9A6C><U+6765>西<U+4E9A> 商品 外 <U+522B><U+65E0><U+9009><U+62E9> 。","<U+4E9A>洲 <U+4EA7>品 的 <U+8D28>量 和 价格",0,"非洲 政府",1,"affective","TR","CHS","ASBC"
"319","使","低价 的 中<U+56FD> 奇瑞 和 <U+957F>城 <U+8F7F><U+8F66> <使> 塞<U+5185>加<U+5C14> 中<U+4EA7> <U+9636><U+7EA7> 和 工薪 <U+9636><U+5C42> <U+4E70> 得 起 新<U+8F66> ， 而 <U+4E70> 得 起 新<U+8F66> 是 我<U+4EEC> 消<U+8D39> <U+9636><U+5C42> 涌<U+73B0> 的 <U+6807>志 。","低价 的 中<U+56FD> 奇瑞 和 <U+957F>城 <U+8F7F><U+8F66>",0,"塞<U+5185>加<U+5C14> 中<U+4EA7> <U+9636><U+7EA7> 和 工薪 <U+9636><U+5C42>",1,"affective","TR","CHS","ASBC"
"320","使","2010年 - 第四 次 排名 <U+8FDE><U+7EED> 保持 在前 10 位 （ 最<U+7EC8> 排名 第八 位 ） ； 年初 排名 第八 ， 32 胜 12 <U+8D1F> 的 <U+6218><U+7EE9> <使> 她 的 排名 在 <U+6E29>网 后 上升 到 第二 位 ； <U+8FD9> 段 <U+65F6><U+95F4> 最 好 的 <U+6218><U+7EE9> 是 在 印第安<U+7EB3> 威<U+5C14>斯 站 取得 第 12 <U+4E2A> 冠<U+519B> <U+5934><U+8854> （ <U+51B3><U+8D5B> 中 <U+51FB><U+8D25> 沃<U+5179>尼<U+4E9A>奇 ） ， 在 <U+7F57><U+9A6C> 站 <U+83B7>得 <U+4E9A><U+519B> （ 先后 <U+51FB><U+8D25> 大威 和 小威 ， 在 同 一","32 胜 12 <U+8D1F> 的 <U+6218><U+7EE9>",0,"她 的 排名",0,"physical","INTR","CHS","ASBC"
"321","使","在 <U+8BBE><U+8BA1> 中 工程<U+5E08> <U+8FD8> 可以 <U+968F><U+65F6> 用 <U+6444>像机 查看 每<U+4E2A> 部分 的 三<U+7EF4> 效果 ， <使> <U+8BBE><U+8BA1> 的 <U+8FC7>程 不再 是 枯燥 的 <U+753B><U+7EBF> 和 繁<U+7410> 的 校<U+5BF9> ， 而是 <U+65F6><U+65F6> <U+5173>注 和 改<U+8FDB> 自己 的 <U+8BBE><U+8BA1> 成果 ， 使 <U+8BBE><U+8BA1><U+5E08> <U+8F7B>松 享受 <U+89C2>察 的 <U+4E50>趣 ！","<U+968F><U+65F6> 用 <U+6444>像机 查看 每<U+4E2A> 部分 的 三<U+7EF4> 效果",0,"<U+8BBE><U+8BA1> 的 <U+8FC7>程",0,"physical","INTR","CHS","ASBC"
"322","使","在 <U+8BBE><U+8BA1> 中 工程<U+5E08> <U+8FD8> 可以 <U+968F><U+65F6> 用 <U+6444>像机 查看 每<U+4E2A> 部分 的 三<U+7EF4> 效果 ， 使 <U+8BBE><U+8BA1> 的 <U+8FC7>程 不再 是 枯燥 的 <U+753B><U+7EBF> 和 繁<U+7410> 的 校<U+5BF9> ， 而是 <U+65F6><U+65F6> <U+5173>注 和 改<U+8FDB> 自己 的 <U+8BBE><U+8BA1> 成果 ， <使> <U+8BBE><U+8BA1><U+5E08> <U+8F7B>松 享受 <U+89C2>察 的 <U+4E50>趣 ！","<U+65F6><U+65F6> <U+5173>注 和 改<U+8FDB> 自己 的 <U+8BBE><U+8BA1> 成果",0,"<U+8BBE><U+8BA1><U+5E08>",1,"affective","TR","CHS","ASBC"
"323","使","1940年 8月 20日 ， <U+949F> 英 等 率<U+56E2> 攻克 <U+654C><U+519B> 防守 的 平<U+6C49> <U+94C1>路 于 家庄 至 方<U+987A><U+6865> 路段 ； 8月 21日 至 23日 ， 又 破坏 了 博野<U+53BF> 至 蠡<U+53BF> <U+6570> 公里 公路 ， <使> 日<U+519B> <U+8F66><U+8F86> <U+8FD0><U+8F93> <U+6570> 日 不 能 <U+8FDB>行 。","<U+949F> 英",1,"日<U+519B> <U+8F66><U+8F86> <U+8FD0><U+8F93>",0,"volitional","INTR","CHS","ASBC"
"324","使","搭<U+6865> 手<U+672F> 可以 有效 地 <U+7F13>解 症<U+72B6> ， 明<U+663E> 提高 生活 <U+8D28>量 ， 而且 科技 的 <U+8FDB>步 <使> 手<U+672F> <U+98CE><U+9669> 大大 降低 。","科技 的 <U+8FDB>步",0,"手<U+672F> <U+98CE><U+9669>",0,"physical","INTR","CHS","ASBC"
"325","使","控制 “ 四 高 ” 高血<U+538B> 、 高 血脂 、 高血糖 和 高 体重 不但 加重 心<U+810F> <U+8D1F><U+62C5> ， 而且 <使> 血液 粘稠 ， 刺激 血管 <U+75C9><U+631B> 、 血管 <U+5185>膜 增生 或者 血小板 聚集 。","高血<U+538B> 、 高 血脂 、 高血糖 和 高 体重",0,"血液",0,"physical","INTR","CHS","ASBC"
"326","使","在 一 <U+6761> <U+89C4><U+5219> 可以 指定 多 <U+4E2A> content <U+9009><U+9879> ， <U+8FD9><U+6837> 可以 <使> <U+89C4><U+5219> <U+5C3D>可能 少地 出<U+73B0> <U+8BEF><U+62A5> 的 情<U+51B5> 。","血液",0,"<U+89C4><U+5219>",0,"physical","TR","CHS","ASBC"
"327","使","nocase <U+9009><U+9879> 修<U+9970> <U+7D27>接 之前 的 content <U+9009><U+9879> ， <使> 之 在 匹配 <U+65F6> 忽略 大小<U+5199> 。","nocase <U+9009><U+9879>",0,"之",0,"physical","TR","CHS","ASBC"
"328","使","rawbytes <U+9009><U+9879> 修<U+9970> <U+7D27>接 之前 的 content <U+9009><U+9879> ， <使> 之 只 匹配 最 原始 的 <U+6570>据 ， 忽略 那些 <U+9884><U+5904>理器 所 做 的 解<U+7801> 。","nocase <U+9009><U+9879>",0,"之",0,"physical","TR","CHS","ASBC"
"329","使","alerttcpanyany-&gt ; any 21 ( msg : "" TelnetNOP "" ; content : "" | FFF1 | "" ; rawbytes ; ) 上面 的 示例 <使> content <U+9009><U+9879> 匹配 最 原始 的 网<U+7EDC> 流量 ， 而 不 是 <U+7ECF><U+8FC7> telnet 解<U+7801>器 解<U+7801> 后 的 <U+6570>据 。","上面 的 示例",0,"content <U+9009><U+9879>",0,"physical","TR","CHS","ASBC"
"330","使","content <U+9009><U+9879> 新增 的 distance 和 within 修<U+9970> <U+9009><U+9879> ， 可以 <使> 匹配 多<U+4E2A> 有 一定 <U+987A>序 和 固定 <U+95F4>隔 的 模式 成<U+4E3A> 可能 ， <U+8FD9> <U+5BF9>于 匹配 网<U+7EDC> 流量 中 那些 <U+7ED3>构 相<U+5BF9> 固定 的 <U+534F><U+8BAE> <U+5934> <U+7ED3>构 （ 比如 SMB , Sun-RPC , DNS 等 ） 非常 有用 ， 可以 很 方便 地 <U+68C0>查 <U+7ED3>构 中 的 某些 字段 。","content <U+9009><U+9879> 新增 的 distance 和 within 修<U+9970> <U+9009><U+9879>",0,"匹配 多<U+4E2A> 有 一定 <U+987A>序 和 固定 <U+95F4>隔 的 模式",0,"physical","INTR","CHS","ASBC"
"331","使","新增 的 byte_jump <U+9009><U+9879> 是 非常 <U+5F3A>大 的 ， 使用 它 可以 <使> 我<U+4EEC> <U+52A8><U+6001>地 根据 网<U+7EDC> <U+6570>据包 中 值 <U+6765> <U+9009><U+62E9> 匹配 <U+5F00>始 的 偏移 成<U+4E3A> 可能 ， <U+5B9E><U+9645>上 <U+8FD9><U+6837> 已<U+7ECF> 部分 地 <U+5B9E><U+73B0> 了 <U+534F><U+8BAE> 解<U+7801> 的 能力 ， 我<U+4EEC> 可以 根据 <U+534F><U+5934> 中 包含 的 字段 偏移 信息 <U+6765> 直接 定位 我<U+4EEC> <U+5173>心 的 字段 在 <U+6570>据包 中 的 位置 ，","使用 它",0,"我<U+4EEC>",1,"affective","TR","CHS","ASBC"
"332","讓","他們 甚至 不 <讓> 我們 把 屍體 取回 。","他們",1,"我們",1,"inducive","TR","CHT","ASBC"
"333","讓","倒是 他 的 許多 俏皮話 <讓> 人 印象 深刻 ，","他的許多俏皮話",0,"人",1,"affective","INTR","CHT","ASBC"
"334","讓","還有 一 項 頗 受 地方 人士 稱奇 的 是 能 報 明牌 <讓> 賭客 得 了 不少 財富 ，","報明牌",0,"賭客",0,"physical","TR","CHT","ASBC"
"335","讓","都會區 主管 的 見識 及 反應 敏捷 <讓> 所屬 留下 深刻 印象 ，","都會區主管的見識及反應敏捷",0,"所屬",0,"physical","TR","CHT","ASBC"
"336","讓","這 一切 <讓> 一般 市井小民 眼花撩亂 ，","這一切",0,"市井小民",0,"physical","INTR","CHT","ASBC"
"337","讓","這些 現象 <讓> 我們 發現 了 許多 問題 ，","這些現象",0,"我們",1,"affective","TR","CHT","ASBC"
"338","讓","沒有 辦法 <讓> 他們 平起平坐 ，","辦法",0,"他們",0,"physical","INTR","CHT","ASBC"
"339","讓","閱覽室 提供 大量 的 資料 可以 <讓> 我們 直接 接觸 豐富 的 資訊 ，","閱覽室",0,"我們",1,"affective","TR","CHT","ASBC"
"340","讓","可以 說 是 並 沒有 什麼 <讓> 我們 特別 值得 樂觀 的 因素 。","因素",0,"我們",1,"affective","INTR","CHT","ASBC"
"341","讓","所以 我們 在 這邊 <讓> 大家 潤潤喉 ，","我們",1,"大家",1,"inducive","TR","CHT","ASBC"
"342","讓","我們 就 得 要 有(V_2) 非常 高品質 的 型錄 以及 <讓> 顧客 能夠 迅速 的 接到 產品 的 銷售 網路 ，","型錄及銷售網路",0,"顧客",1,"affective","TR","CHT","ASBC"
"343","讓","劉永福 只好 <讓> 他 走 。","劉永福",1,"他",1,"inducive","INTR","CHT","ASBC"
"344","讓","文章 <讓> 人 看[+vrv] 得 懂[+vrr] ，","文章",0,"人",1,"affective","INTR","CHT","ASBC"
"345","讓","派 兩 隊 出去 比賽 也 是 為 了 <讓> 新生 多 吸取 參賽 經驗 。","派兩隊出去比賽",0,"新生",0,"physical","TR","CHT","ASBC"
"346","讓","目的 就是 要 <讓> 學生 了解 一 間 公司 如何 營運 。","目的",0,"學生",1,"affective","TR","CHT","ASBC"
"347","讓","因此 她 計劃 設計 一 套 能 <讓> 師範 院校 學生 進行 死亡 教學 的 培訓 方法 ，","培訓方法",0,"師範院校學生",1,"affective","TR","CHT","ASBC"
"348","讓","相互 討論 部分 則 <讓> 所有 成員 依 報告 內容 或 時事 之類 交換 意見 ，","相互討論部分",0,"所有成員",1,"affective","TR","CHT","ASBC"
"349","讓","本來 是 遊戲 的 心情 <讓> 孩子 從 幼稚園 起 學 棋 ，","遊戲的心情",0,"孩子",1,"affective","TR","CHT","ASBC"
"350","讓","希望 政府 <讓> 他 續任 。","政府",1,"他",1,"inducive","INTR","CHT","ASBC"
"351","讓","一方面 又 立 像 財劃法 這樣 <讓> 行政 部門 無法 收支平衡 的 法律 。","法律",0,"行政部門",0,"physical","INTR","CHT","ASBC"
"352","讓","當 澳洲 網球 公開賽 的 種子 殞落 聲 已 <讓> 人 麻木 之 際 ，","澳洲網球公開賽的種子殞落聲",0,"人",1,"affective","INTR","CHT","ASBC"
"353","讓","教育局 計畫 自 下 學期 開始 <讓> 部分 經 審查 通過 的 線上 遊戲 免費 進駐 校園 ，","教育局",1,"線上遊戲",1,"inducive","TR","CHT","ASBC"
"354","讓","感激 吳 老闆 在 「 百忙之中 」 賣給 他 這 張 <讓> 他 一 夕 之間 致富 的 彩券 。","彩券",0,"他",0,"physical","INTR","CHT","ASBC"
"355","讓","台北 銀行 應該 要 <讓> 他 知道 ，","台北銀行",1,"他",1,"inducive","INTR","CHT","ASBC"
"356","讓","希望 台北 銀行 至少 要 <讓> 中 大獎 的 投注站 知道 是否 開出 大獎 ，","台北銀行",1,"投注站",1,"inducive","INTR","CHT","ASBC"
"357","讓","台北 的 空間 束縛[+nom] <讓> 不少 本土 導演 相當 挫折 ，","台北的空間束縛",0,"本土導演",1,"affective","INTR","CHT","ASBC"
"358","讓","相對 卻 是 以 各 種 機制 <讓> 全球 人馬 赴 紐約 拍攝 以 當地 為 背景 的 影片 ，","各種機制",0,"全球人馬",1,"affective","TR","CHT","ASBC"
"359","讓","難得 一 見 的 「 跳 鍾馗 」 <讓> 現場 有(V_2) 濃濃 的 民俗風 ，","「跳鍾馗」",0,"現場",0,"physical","INTR","CHT","ASBC"
"360","讓","長榮 航空 也 <讓> 鼎泰豐 的 小籠包 和 雞湯 飛上 青天 ，","長榮航空",0,"鼎泰豐的小籠包和雞湯",0,"physical","INTR","CHT","ASBC"
"361","讓","其 主要 目的 係 <讓> 所有 美國 科學家 及 工程 技術人員 能 共享 資料 ，","主要目的",1,"所有美國科學家及工程技術人員",1,"inducive","TR","CHT","ASBC"
"362","讓","硬體 方面 則 有(V_2) 以下 兩 種 方式 <讓> 人 更 容易 地 接觸到 多媒體 ：","兩種方式",0,"人",1,"affective","TR","CHT","ASBC"
"363","讓","更 有(V_2) 機會 <讓> 我們 一 窺 自然界 堂奧 之 妙 ！","機會",0,"我們",1,"affective","TR","CHT","ASBC"
"364","讓","其 主要 的 目的 是 <讓> 使用 者 能 快速 且 方便 地 得知 以前 所 下 指令 的 參數 ，","目的",0,"使用者",1,"affective","TR","CHT","ASBC"
"365","讓","但是 利用 一 套 大型 主機 <讓> 多 位 使用 者 使用 的 時代 已經 過去 了 ；","大型主機",0,"多位使用者",1,"affective","INTR","CHT","ASBC"
"366","讓","愛丁堡 大學 實現 了 當初 創建 網路 的 目的 <讓> 所有 學生 都 能 置身 於 現代 的 資訊 科技 環境 中 。","創建網路的目的",0,"所有學生",1,"affective","INTR","CHT","ASBC"
"367","讓","它 可 <讓> ＰＣ[+fw] 使用 者 透過 Ｘ４００ 國際 電子 郵件 標準 享受到 豐富 的 資源 。","它",0,"PC使用者",1,"affective","TR","CHT","ASBC"
"368","讓","實驗值 可以 <讓> 我們 對 所 使用 的 原子 間 相互 位能 （ 在 此 為 Ｌｅｎｎａｒｄ－Ｊｏｎｅｓ 位能 ） 有(V_2) 一 個 定量 的 觀念 。","實驗值",0,"我們",0,"physical","TR","CHT","ASBC"
"369","讓","你 <讓> 他 來 看看 吧 。","你",1,"他",1,"inducive","INTR","CHT","ASBC"
"370","讓","老師 <讓> 他們 上課 以前 ，","老師",1,"他們",1,"inducive","INTR","CHT","ASBC"
"371","讓","指示 所屬 第一科 科員 馮立毅 <讓> 捷群公司 多 報 縮影捲 數量 。","第一科科員馮立毅",1,"捷群公司",1,"inducive","TR","CHT","ASBC"
"372","讓","大家 的 出發點 都 是 為了 <讓> 京華城 能 在 安全 無虞 的 情況 下 使用 。","出發點",1,"京華城",0,"volitional","INTR","CHT","ASBC"
"373","讓","說服 了 選民 <讓> 民進黨 有(V_2) 一 施展 機會 。","選民",1,"民進黨",1,"inducive","TR","CHT","ASBC"
"374","讓","民進黨 最近 幾 個 月 釋放出 有意 <讓> 兩岸 經濟 整合 更 上 層 樓 的 強烈 訊號 。","民進黨",1,"兩岸經濟整合",0,"volitional","INTR","CHT","ASBC"
"375","讓","這 筆 錢 幾乎 可以 <讓> 我 發 三 個 月 的 薪水 。","這筆錢",0,"我",1,"affective","TR","CHT","ASBC"
"376","讓","九一一 恐怖 攻擊 事件 <讓> 航空界 對 如何 防範 歹徒 挾持 飛機 傷透 腦筋 ，","九一一恐怖攻擊事件",0,"航空界",1,"affective","TR","CHT","ASBC"
"377","讓","最初 的 玩法 是 <讓> 人 從 一 篇 千字文 中 選出 幾 個 字 ，","最初的玩法",0,"人",1,"affective","TR","CHT","ASBC"
"378","讓","高達 九成五 的 家長 贊成 <讓> 孩子 從 小學 開始 學 英文 。","高達九成五的家長",1,"孩子",1,"inducive","TR","CHT","ASBC"
"379","讓","所以 決策 的 形成[+nom] 及 實踐 並 未 <讓> 所有 關鍵 人士 參與 。","決策的形成及實踐",0,"所有關鍵人士",1,"affective","INTR","CHT","ASBC"
"380","讓","國家 資源 應 致力 於 建設 <讓> 學生 有(V_2) 從事 戶外 體能 活動 的 環境 ，","環境",0,"學生",1,"affective","TR","CHT","ASBC"
"381","讓","而且 當 妻子 不 <讓> 丈夫 「 動手 」 的 時候 ，","妻子",1,"丈夫",1,"inducive","INTR","CHT","ASBC"
"382","讓","從 畫面 上 我們 看到 導演 最多 只 <讓> 華人 吻 露絲 的 袍袖 ，","導演",1,"華人",1,"inducive","TR","CHT","ASBC"
"383","讓","宋仁宗 還 曾經 <讓> 近臣 、 家眷 「 男女 隔日 參觀 」 ，","宋仁宗",1,"近臣、家眷",1,"inducive","INTR","CHT","ASBC"
"384","讓","使得 臺灣 這 一 『 福爾摩沙 』 <讓> 西方人 印象 深刻 ，","臺灣這一『福爾摩沙』",0,"西方人",1,"affective","INTR","CHT","ASBC"
"385","讓","高大 茂盛 的 樅樹 則 <讓> 他 的 同伴 想起 蘇格蘭 的 家鄉 。","高大茂盛的樅樹",0,"他的同伴",1,"affective","TR","CHT","ASBC"
"386","讓","一 幅 南宋 「 竹圖 」 還 <讓> 一 位 外國 觀眾 目不轉睛 ，","一 幅南宋「竹圖」",0,"一位外國觀眾",1,"affective","INTR","CHT","ASBC"
"387","讓","「 我 欲 <讓> 你 繼承 王位 。","我",1,"你",1,"inducive","TR","CHT","ASBC"
"388","讓","才 特別 要求 校方 晚上 開放 一 間 教室 <讓> 學生 夜讀 。","開放一間教室",0,"學生",1,"affective","INTR","CHT","ASBC"
"389","讓","這樣 孩子氣 的 舉措 <讓> 家人 嘲笑 ，","孩子氣的舉措",0,"家人",1,"affective","INTR","CHT","ASBC"
"390","讓","他 的 家人 怎麼 會 <讓> 他 一 人 回 大陸 ？","他的家人",1,"他",1,"inducive","INTR","CHT","ASBC"
"391","讓","地勤 人員 一再 向 我們 保證 一定 <讓> 他 登上 下 一 班 飛機 回 高雄 。","地勤人員",1,"他",1,"inducive","TR","CHT","ASBC"
"392","讓","不少 描繪 女強人 的 電視 肥皂劇 更 <讓> 女強人 戴上 男性 面具 ：","電視肥皂劇",0,"女強人",1,"affective","TR","CHT","ASBC"
"393","讓","衝勁 與 活力 都 <讓> 習於 歐洲 舒緩 步調 的 法國人 感受 深刻 。","衝勁與活力",0,"習於歐洲舒緩步調的法國人",1,"affective","INTR","CHT","ASBC"
"394","讓","黃海倫 ﹝ 黃于純 的 英文名 ﹞ 的 演奏 <讓> 我 想起 魯賓斯坦 。","黃海倫的演奏",0,"我",1,"affective","INTR","CHT","ASBC"
"395","讓","帶 皮 的 甘蔗 更 <讓> 我們 直 啃 到 牙床 痠痛 。","帶皮的甘蔗",0,"我們",1,"affective","INTR","CHT","ASBC"
"396","讓","她 的 回答 更 <讓> 我 驚訝 ，","她的回答",0,"我",1,"affective","INTR","CHT","ASBC"
"397","讓","施 是否 能 <讓> 張愛玲 那 蹦蹦戲 花旦 移駕到 香港 的 情天 恨海 裡 演出 好 戲 ，","施",1,"張愛玲那蹦蹦戲花旦",1,"inducive","TR","CHT","ASBC"
"398","讓","他們 做 的 只是 <讓> 大家 關注 這 個 話題 ，","他們",1,"大家",1,"inducive","TR","CHT","ASBC"
"399","讓","尤其 是 「 布袋 雞 」 、 「 猴 頭 菇 」 更 是 <讓> 他 印象 深刻 。","「 布袋雞」、「猴頭菇」",0,"他",1,"affective","INTR","CHT","ASBC"
"400","讓","辦桌 臺 菜 有(V_2) 何 特色 能夠 <讓> 人 念念 難忘 呢 ？","特色",0,"人",1,"affective","INTR","CHT","ASBC"
"401","讓","現在 調整 座椅 <讓> 自己 坐下來 。","自己",1,"自己",1,"inducive","INTR","CHT","ASBC"
"402","讓","有線 電視 除了 有(V_2) <讓> 觀眾 參與 的 談話性 節目 ，","談話性節目",0,"觀眾",1,"affective","INTR","CHT","ASBC"
"403","讓","和 臺灣人 相處 <讓> 我 感覺 著 親切 ，","和台灣人相處",0,"我",1,"affective","INTR","CHT","ASBC"
"404","讓","她 也 表示 無意 <讓> 自己 日後 的 詩作 刻意 突出 可讀性 ，","她",1,"自己日後的詩作",0,"volitional","TR","CHT","ASBC"
"405","讓","她 也 <讓> 我 想起 英國 瓷器 發展 的 源頭 ，","她",0,"我",1,"affective","INTR","CHT","ASBC"
"406","讓","臺灣 股市 的 低迷 不振 已經 <讓> 國 內 許多 企業 和 投資人 資產 大為 縮水 。","臺灣股市的低迷不振",0,"國內許多企業和投資人資產",0,"physical","INTR","CHT","ASBC"
"407","讓","這 項 強心針 也 只 <讓> 股市 上漲 了 一 天 ，","強心針",0,"股市",0,"physical","INTR","CHT","ASBC"
"408","讓","那 <讓> 我 有(V_2) 活 著 生活 的 感覺 ，","那",0,"我",1,"affective","TR","CHT","ASBC"
"409","讓","但 不論 教材 或 教師 都 <讓> 兒童 沒有 討論 的 機會 ，","教材或教師",0,"兒童",0,"physical","TR","CHT","ASBC"
"410","讓","但是 聽到 這 張 唱片 還是 會 <讓> 人 不由自主 地 豎起 耳朵 一路 聽下去 。","唱片",0,"人",1,"affective","INTR","CHT","ASBC"
"411","讓","血液 中 的 浪漫 特質 又 <讓> 他 「 跟 著 愛情 走 」 ，","浪漫特質",0,"他",1,"affective","INTR","CHT","ASBC"
"412","讓","「 《 阿飛[+prop] 正傳 》 是 第一 部 <讓> 我 真正 清楚 自己 在 幹什麼 的 電影 ，","《 阿飛正傳 》",0,"我",1,"affective","TR","CHT","ASBC"
"413","讓","它 <讓> 我 明白 ，","它",0,"我",1,"affective","INTR","CHT","ASBC"
"414","讓","用 什麼 方法 可以 <讓> 我 自己 快樂 起來 …","方法",0,"我",1,"affective","INTR","CHT","ASBC"
"415","讓","那 種 痛苦 <讓> 我 幾乎 不 想 再 做 下去 ，","那種痛苦",0,"我",1,"affective","INTR","CHT","ASBC"
"416","讓","水分 可以 利尿 、 <讓> 身體 機能 運轉 順利 ，","水分",0,"身體機能",0,"physical","INTR","CHT","ASBC"
"417","讓","整 個 過程 <讓> 他 學到 很多 ，","整個過程",0,"他",1,"affective","INTR","CHT","ASBC"
"418","讓","許多 家長 不 是 也 早早 <讓> 孩子 背 三字經 和 唐詩 嗎 ？","家長",1,"孩子",1,"inducive","TR","CHT","ASBC"
"419","讓","「 讀經 <讓> 我 的 記憶力 變好 ，","讀經",0,"我的記憶力",0,"physical","INTR","CHT","ASBC"
"420","讓","鼓勵 大家 <讓> 「 讀經 之 聲 上達 於 天 」 。","大家",1,"讀經之聲",0,"volitional","TR","CHT","ASBC"
"421","讓","清脆 響亮 的 童音 幾乎 <讓> 人 「 震耳欲聾 」 。","童音",0,"人",0,"physical","INTR","CHT","ASBC"
"422","讓","我 就 <讓> 它 自由 發展 。","我",1,"它",0,"volitional","INTR","CHT","ASBC"
"423","讓","「 康明斯 太太 的 態度 <讓> 我 大起 敬意 。","態度",0,"我",1,"affective","INTR","CHT","ASBC"
"424","讓","《 出走 紐西蘭 》 還是 <讓> 我 非常 感動 。","《 出走 紐西蘭 》",0,"我",1,"affective","INTR","CHT","ASBC"
"425","讓","做 父母 的 為 了 不 <讓> 小孩 落於 人 後 ，","父母",1,"小孩",1,"inducive","INTR","CHT","ASBC"
"426","讓","誰 的 辦法 能 <讓> 網球界 的 教練 和 選手 都 服氣 ，","辦法",0,"教練和選手",1,"affective","INTR","CHT","ASBC"
"427","讓","以後 的 大菜 保證 <讓> 童勝男 面對 司法 調查 。","大菜",0,"童勝男",1,"affective","TR","CHT","ASBC"
"428","讓","這 座 可 轉動 的 「 娃娃 噴泉 」 <讓> 許多 小朋友 流連忘返 。","娃娃噴泉",0,"小朋友",1,"affective","INTR","CHT","ASBC"
"429","讓","這 番 話 <讓> 我們 大部分 的 老師 ，","這番話",0,"我們大部分的老師",1,"affective",NA,"CHT","ASBC"
"430","讓","藉著 共 讀 <讓> 孩子 認 國字 ，","共讀",0,"孩子",1,"affective","TR","CHT","ASBC"
"431","讓","這 個 記號 會 <讓> 你們 覺得 很 癢 很 癢 ，","記號",0,"你們",1,"affective","INTR","CHT","ASBC"
"432","讓","這些 話語 <讓> 我 的 心 裡 升起 了 一 股 暖意 ，","話語",0,"我",1,"affective","TR","CHT","ASBC"
"433","讓","而 最 主要 的 目標 是 <讓> 年輕人 懂得 尊重 別人 ，","目標",0,"年輕人",1,"affective","TR","CHT","ASBC"
"434","讓","導遊 為 了 <讓> 我們 多 看 幾 處 舊金山 的 面貌 ，","導遊",1,"我們",1,"inducive","TR","CHT","ASBC"
"435","讓","舉辦 這 類 營隊 目的 是 想 <讓> 小朋友 領略 中國 風景 文物 的 優美 ，","營隊",0,"小朋友",1,"affective","TR","CHT","ASBC"
"436","讓","記者營 、 主播營 <讓> 你 身歷其境 至於 想 當 小 記者 的 小朋友 ，","記者營、主播營",0,"你",1,"affective","TR","CHT","ASBC"
"437","讓","這 類 營隊 主要 是 <讓> 小朋友 了解 新聞 工作 的 流程 ，","營隊",0,"小朋友",1,"affective","TR","CHT","ASBC"
"438","讓","他們 <讓> 我 引以為傲 之 處 ，","他們",1,"我",1,"inducive","TR","CHT","ASBC"
"439","讓","但 我 真的 不 想 <讓> 小玟 整 天 看 著 我 被 她 爸爸 打 。","我",1,"小玟",1,"inducive","TR","CHT","ASBC"
"440","讓","我 忍住 不 <讓> 眼淚 離開 眼角 ，","我",1,"眼淚",0,"volitional","TR","CHT","ASBC"
"441","讓","留下 了 一頭霧水 的 楊 老闆 - 我 才 不 想 <讓> 他 看到 我 哭 呢 ！","我",1,"他",1,"inducive","TR","CHT","ASBC"
"442","讓","試 禮服 的 時候 她 努力 <讓> 自己 顯得 興高采烈 ，","她",1,"自己",1,"inducive","INTR","CHT","ASBC"
"443","讓","「 這麼 好 的 記憶力 真 <讓> 人 羨慕 。","記憶力",0,"人",1,"affective","INTR","CHT","ASBC"
"444","讓","可是 為什麼 她 還是 得 坐 在 這裡 等 著 <讓> 醫生 檢查 ，","她",1,"醫生",1,"inducive","INTR","CHT","ASBC"
"445","讓","父母親 放心 地 <讓> 孩子 在 街坊 上 一塊兒 聚 著 嬉戲 ，","父母",1,"孩子",1,"inducive","INTR","CHT","ASBC"
"446","讓","你 又 說 了 幾 句 <讓> 我 印象深刻 的 話 ：","你",1,"我",1,"inducive",NA,"CHT","ASBC"
"447","讓","是 塵俗 瑣事 <讓> 遊子 的 心靈 逐漸 走遠 ，","塵俗瑣事",0,"遊子",1,"affective","INTR","CHT","ASBC"
"448","讓","他 <讓> 事件 的 終點 等於 起點 ，","他",1,"事件的終點",0,"volitional","TR","CHT","ASBC"
